Date,Open,High,Low,Close,Volume
21-09-17,22.530001,23.629999,22.309,23.16,5272800
22-09-17,22.91,23.790001,22.700001,23.549999,4458300
25-09-17,23.530001,24.07,22.610001,22.860001,5905100
26-09-17,22.83,23.73,22.826,23.129999,4077700
27-09-17,23.290001,24.049999,23,23.709999,5432300
28-09-17,23.65,24.049999,23.41,23.59,4226700
29-09-17,23.450001,23.74,22.35,22.360001,6266400
02-10-17,22.389999,23.799999,21.85,23.620001,5463900
03-10-17,23.719999,24.120001,23.190001,23.98,5213300
04-10-17,23.93,25.17,23.924999,24.98,5728000
05-10-17,25.040001,25.68,24.299999,24.450001,4125100
06-10-17,24.799999,25.35,24.52,25.290001,4380500
09-10-17,25.58,26.379999,25.35,25.99,4465300
10-10-17,26.040001,26.889999,25.440001,26.719999,4758200
11-10-17,26.57,27.27,25.9,26.24,4245900
12-10-17,26.129999,26.83,26.01,26.370001,3134500
13-10-17,26.549999,26.59,25.6,26.27,4290500
16-10-17,26.200001,26.24,25.52,25.66,2661500
17-10-17,25.549999,25.950001,25.33,25.35,2159000
18-10-17,25.360001,25.780001,24.834999,25.440001,3478800
19-10-17,25.33,25.75,24.15,24.59,5155100
20-10-17,24.77,25.157,24.264999,24.450001,4787900
23-10-17,24.639999,24.914,24.1,24.290001,3339900
24-10-17,24.219999,24.43,23.879999,24.139999,2919900
25-10-17,23.969999,24.34,23.25,24.07,3077100
26-10-17,24.200001,24.639999,24.02,24.25,1825100
27-10-17,24.25,24.5,23.73,24.41,2135000
30-10-17,24.370001,26.040001,24.200001,24.98,4295700
31-10-17,24.74,25.23,24.59,24.870001,2562800
01-11-17,25.1,25.4,24.198999,24.4,2182200
02-11-17,24.24,24.440001,23.75,23.799999,1941900
03-11-17,23.690001,24.629999,23.59,24.24,2521200
06-11-17,24.15,25.629999,24,25.389999,3477800
07-11-17,24.190001,24.98,19.9,20.940001,16049300
08-11-17,20.92,21.15,20.302999,20.99,3573200
09-11-17,20.610001,21.67,19.24,20.01,8614500
10-11-17,22.75,22.950001,18.51,19.559999,20203800
13-11-17,18.959999,20.157,18.5,19.299999,7729500
14-11-17,19.18,19.34,17.370001,17.889999,6368800
15-11-17,17.52,17.67,17.035,17.200001,5736100
16-11-17,17.41,18.01,17.049999,17.709999,5656000
17-11-17,17.559999,17.91,17.450001,17.690001,3950600
20-11-17,17.59,19.135,17.511999,19.09,5460000
21-11-17,19.01,19.5,18.35,18.51,5052200
22-11-17,18.469999,18.530001,18.02,18.15,1984800
24-11-17,18.23,18.68,18.030001,18.07,1397200
27-11-17,18.030001,18.799999,18,18.620001,2325300
28-11-17,18.620001,18.860001,18.18,18.41,2216700
29-11-17,18.389999,18.870001,18.25,18.82,2064800
30-11-17,18.790001,19.18,18.49,18.950001,2396900
01-12-17,18.93,20.75,18.9,20.27,8087800
04-12-17,20.48,21.35,19.855,19.93,3542100
05-12-17,19.85,20.15,19.26,19.27,1554800
06-12-17,19.15,19.98,18.92,19.700001,2310300
07-12-17,19.4,20.709999,19.26,20.129999,2581000
08-12-17,20.34,20.549999,19.969999,20.209999,2113000
11-12-17,20.219999,21.65,20.16,21.469999,3159700
12-12-17,21.459999,22.27,21.4,21.700001,3442600
13-12-17,21.450001,22.700001,21.329,21.98,2395600
14-12-17,21.92,22.285,21.16,21.610001,1623400
15-12-17,21.700001,22.9,21.691,22.549999,3975800
18-12-17,22.75,24.059999,22.74,23.98,3558800
19-12-17,23.99,24.298,22.77,22.950001,3640000
20-12-17,23.15,23.190001,22.360001,22.57,2186000
21-12-17,22.66,22.959999,22.469999,22.780001,1230700
22-12-17,22.73,22.75,22.32,22.49,1344700
26-12-17,22.459999,22.91,22.379999,22.889999,1315000
27-12-17,22.879999,23.18,22.235001,22.42,2096800
28-12-17,22.43,22.67,22.120001,22.610001,1345400
29-12-17,22.68,22.75,22.08,22.1,1326900
02-01-18,22.209999,23.440001,21.9,23.09,3053100
03-01-18,23.219999,23.43,22.77,23.09,1449600
04-01-18,23.309999,23.52,22.799999,23.48,1565900
05-01-18,23.59,23.85,23.01,23.48,1550200
08-01-18,23.32,23.440001,21.75,23,3094100
09-01-18,23,23.045,22.33,22.75,2138400
10-01-18,22.6,23.34,22.469999,23.09,1292400
11-01-18,23.09,25.139999,23.09,24.299999,3639600
12-01-18,24.299999,24.93,24.219999,24.6,1531800
16-01-18,24.75,24.889999,20.559999,20.93,8765600
17-01-18,21.01,21.290001,20.1,21.059999,5027000
18-01-18,22.26,23.280001,21.51,22.43,8082400
19-01-18,22.43,24.190001,22.17,23.92,5815000
22-01-18,23.75,24.969999,23.75,24.290001,2603200
23-01-18,24.27,24.76,23.75,24.129999,2093200
24-01-18,24.120001,24.459999,23.219999,23.32,1658700
