Date,Ticker,Open,High,Low,Close,Volume
2018-03-01 09:31:00,AMC,15.85,16.0,15.85,15.95,6500.0
2018-03-01 09:32:00,AMC,15.95,15.95,15.85,15.85,26524.0
2018-03-01 09:33:00,AMC,15.9,15.95,15.85,15.85,3046.0
2018-03-01 09:34:00,AMC,15.6,15.9,15.55,15.9,133314.0
2018-03-01 09:35:00,AMC,15.4559,15.6,15.3,15.55,13259.0
2018-03-01 09:36:00,AMC,15.4,15.52,15.4,15.52,8000.0
2018-03-01 09:37:00,AMC,15.358,15.445,15.35,15.4,21279.0
2018-03-01 09:38:00,AMC,15.305,15.4,15.3,15.4,4996.0
2018-03-01 09:39:00,AMC,15.4,15.45,15.3,15.35,46723.0
2018-03-01 09:40:00,AMC,15.3,15.425,15.3,15.4,17420.0
2018-03-01 09:41:00,AMC,15.3,15.35,15.3,15.342,9175.0
2018-03-01 09:42:00,AMC,15.031,15.295,14.75,15.295,64863.0
2018-03-01 09:43:00,AMC,15.1,15.15,15.05,15.05,12950.0
2018-03-01 09:44:00,AMC,15.0,15.1917,15.0,15.1917,19600.0
2018-03-01 09:45:00,AMC,14.925,15.05,14.9,15.05,63907.0
2018-03-01 09:46:00,AMC,14.975,15.025,14.95,14.95,23024.0
2018-03-01 09:47:00,AMC,15.0,15.0,14.95,14.975,29200.0
2018-03-01 09:48:00,AMC,15.195,15.195,15.0,15.0,30385.0
2018-03-01 09:49:00,AMC,15.2125,15.25,15.125,15.2,45526.0
2018-03-01 09:50:00,AMC,15.15,15.25,15.15,15.25,10867.0
2018-03-01 09:51:00,AMC,15.1,15.15,15.1,15.15,2351.0
2018-03-01 09:52:00,AMC,15.1149,15.1149,15.0661,15.1,6853.0
2018-03-01 09:53:00,AMC,15.05,15.05,15.05,15.05,1305.0
2018-03-01 09:54:00,AMC,15.0583,15.1,15.03,15.05,2622.0
2018-03-01 09:55:00,AMC,15.05,15.1,15.0,15.019,4900.0
2018-03-01 09:56:00,AMC,15.05,15.095,15.0,15.0437,1088.0
2018-03-01 09:57:00,AMC,14.925,15.05,14.9,15.0,87765.0
2018-03-01 09:58:00,AMC,14.775,14.925,14.75,14.9,11346.0
2018-03-01 09:59:00,AMC,14.875,14.9,14.775,14.775,23675.0
2018-03-01 10:00:00,AMC,14.85,14.875,14.85,14.875,6400.0
2018-03-01 10:01:00,AMC,14.825,14.895,14.8,14.875,13894.0
2018-03-01 10:02:00,AMC,14.75,14.8,14.75,14.8,6465.0
2018-03-01 10:03:00,AMC,14.65,14.775,14.5,14.75,66326.0
2018-03-01 10:04:00,AMC,14.7,14.75,14.6,14.6,28282.0
2018-03-01 10:05:00,AMC,14.7,14.8,14.65,14.75,25180.0
2018-03-01 10:06:00,AMC,14.7,14.7073,14.7,14.7073,2280.0
2018-03-01 10:07:00,AMC,14.895,14.9,14.725,14.75,16210.0
2018-03-01 10:08:00,AMC,14.895,14.9,14.85,14.875,4451.0
2018-03-01 10:09:00,AMC,14.85,14.85,14.85,14.85,600.0
