Date,Ticker,Open,High,Low,Close,Volume
2018-03-01 09:30:00,GOOG,1108.79,1108.79,1107.87,1107.87,20314.0
2018-03-01 09:31:00,GOOG,1107.26,1108.63,1105.29,1107.01,5925.0
2018-03-01 09:32:00,GOOG,1109.09,1109.09,1107.58,1107.58,4348.0
2018-03-01 09:33:00,GOOG,1108.9075,1109.69,1107.6025,1109.16,3700.0
2018-03-01 09:34:00,GOOG,1107.0,1109.45,1107.0,1108.978,2920.0
2018-03-01 09:35:00,GOOG,1107.91,1108.63,1106.995,1107.9,4269.0
2018-03-01 09:36:00,GOOG,1105.285,1107.9,1105.12,1107.9,3600.0
2018-03-01 09:37:00,GOOG,1103.6,1106.2413,1103.6,1105.02,7500.0
2018-03-01 09:38:00,GOOG,1104.06,1104.3,1103.0,1104.24,1503.0
2018-03-01 09:39:00,GOOG,1103.47,1104.66,1103.1104,1103.1104,3747.0
2018-03-01 09:40:00,GOOG,1104.13,1105.31,1103.47,1103.76,2500.0
2018-03-01 09:41:00,GOOG,1103.385,1104.01,1102.4125,1104.01,2037.0
2018-03-01 09:42:00,GOOG,1101.6075,1104.11,1101.21,1103.85,3634.0
2018-03-01 09:43:00,GOOG,1101.0,1103.17,1101.0,1102.77,3174.0
2018-03-01 09:44:00,GOOG,1099.4599,1100.35,1097.25,1100.35,6526.0
2018-03-01 09:45:00,GOOG,1096.89,1098.72,1096.1096,1098.7,10534.0
2018-03-01 09:46:00,GOOG,1098.5556,1099.65,1096.6,1097.205,13877.0
2018-03-01 09:47:00,GOOG,1100.4047,1100.59,1098.05,1099.41,6453.0
2018-03-01 09:48:00,GOOG,1099.0,1100.93,1098.52,1100.42,3300.0
2018-03-01 09:49:00,GOOG,1099.9,1099.98,1098.86,1098.86,2500.0
2018-03-01 09:50:00,GOOG,1098.96,1099.86,1098.72,1099.775,3588.0
2018-03-01 09:51:00,GOOG,1099.02,1100.06,1098.76,1099.5,2640.0
2018-03-01 09:52:00,GOOG,1097.32,1099.15,1097.32,1099.15,5719.0
2018-03-01 09:53:00,GOOG,1095.9733,1097.22,1094.53,1097.22,10834.0
2018-03-01 09:54:00,GOOG,1093.2,1098.29,1092.57,1097.64,4862.0
2018-03-01 09:55:00,GOOG,1091.32,1093.3957,1091.32,1093.3957,3650.0
2018-03-01 09:56:00,GOOG,1092.63,1093.06,1090.905,1091.01,6100.0
2018-03-01 09:57:00,GOOG,1091.84,1093.09,1091.2699,1092.64,5022.0
2018-03-01 09:58:00,GOOG,1093.628,1093.628,1091.24,1091.46,2999.0
2018-03-01 09:59:00,GOOG,1092.4188,1093.61,1092.28,1093.61,2017.0
2018-03-01 10:00:00,GOOG,1092.0,1092.99,1091.99,1092.83,4791.0
2018-03-01 10:01:00,GOOG,1093.32,1093.395,1090.34,1091.28,3400.0
2018-03-01 10:02:00,GOOG,1094.6125,1095.5,1094.18,1094.34,3090.0
2018-03-01 10:03:00,GOOG,1095.15,1095.4,1094.67,1094.89,2650.0
2018-03-01 10:04:00,GOOG,1097.405,1097.41,1095.589,1095.81,1900.0
2018-03-01 10:05:00,GOOG,1097.79,1098.438,1096.7,1096.76,1200.0
2018-03-01 10:06:00,GOOG,1098.98,1098.99,1097.6072,1098.44,3449.0
2018-03-01 10:07:00,GOOG,1098.83,1099.48,1098.01,1098.5,3793.0
2018-03-01 10:08:00,GOOG,1099.31,1099.46,1098.86,1099.3247,2282.0
2018-03-01 10:09:00,GOOG,1099.83,1099.83,1098.86,1099.1505,4347.0
2018-03-01 10:10:00,GOOG,1099.46,1099.86,1099.39,1099.74,2664.0
2018-03-01 10:11:00,GOOG,1098.3,1099.84,1098.29,1099.25,2899.0
2018-03-01 10:12:00,GOOG,1098.02,1098.83,1097.69,1097.69,3375.0
2018-03-01 10:13:00,GOOG,1096.75,1097.27,1095.91,1097.27,3200.0
2018-03-01 10:14:00,GOOG,1097.99,1098.0,1097.04,1097.04,1300.0
2018-03-01 10:15:00,GOOG,1099.5468,1099.5468,1098.71,1098.99,2544.0
2018-03-01 10:16:00,GOOG,1098.04,1099.495,1098.04,1099.3,853.0
2018-03-01 10:17:00,GOOG,1097.27,1098.49,1096.62,1098.45,2101.0
2018-03-01 10:18:00,GOOG,1100.19,1100.64,1098.05,1098.1,1587.0
2018-03-01 10:19:00,GOOG,1100.3803,1100.85,1100.0,1100.14,1300.0
2018-03-01 10:20:00,GOOG,1099.92,1100.43,1099.755,1100.42,1327.0
2018-03-01 10:21:00,GOOG,1099.82,1100.56,1099.6602,1099.92,1600.0
2018-03-01 10:22:00,GOOG,1099.56,1099.56,1098.5201,1099.52,1800.0
2018-03-01 10:23:00,GOOG,1099.8204,1099.8204,1099.3675,1099.3675,700.0
2018-03-01 10:24:00,GOOG,1100.25,1100.26,1099.43,1099.93,2300.0
2018-03-01 10:25:00,GOOG,1100.39,1100.4099,1099.02,1099.86,1300.0
2018-03-01 10:26:00,GOOG,1099.57,1100.095,1099.57,1099.72,1100.0
2018-03-01 10:27:00,GOOG,1102.16,1102.16,1099.54,1099.54,1652.0
2018-03-01 10:28:00,GOOG,1103.705,1103.99,1102.6679,1102.698,3320.0
2018-03-01 10:29:00,GOOG,1103.285,1103.9,1103.0,1103.5,4500.0
2018-03-01 10:30:00,GOOG,1104.4731,1105.0,1103.79,1103.83,4120.0
2018-03-01 10:31:00,GOOG,1104.94,1105.0598,1104.03,1104.272,1720.0
2018-03-01 10:32:00,GOOG,1104.15,1104.94,1103.5,1104.43,3508.0
2018-03-01 10:33:00,GOOG,1104.79,1104.8,1103.73,1104.025,500.0
2018-03-01 10:34:00,GOOG,1106.38,1107.0,1105.061,1105.53,2700.0
2018-03-01 10:35:00,GOOG,1106.79,1107.15,1106.17,1106.93,3000.0
2018-03-01 10:36:00,GOOG,1109.72,1109.72,1107.68,1107.68,3800.0
2018-03-01 10:37:00,GOOG,1107.905,1110.12,1107.905,1110.12,1825.0
2018-03-01 10:38:00,GOOG,1107.89,1108.5923,1107.505,1108.34,1400.0
2018-03-01 10:39:00,GOOG,1107.15,1108.085,1107.04,1108.085,1900.0
2018-03-01 10:40:00,GOOG,1108.21,1108.63,1107.12,1107.12,2402.0
2018-03-01 10:41:00,GOOG,1108.535,1108.7,1107.73,1108.68,2236.0
2018-03-01 10:42:00,GOOG,1108.03,1108.53,1108.0,1108.5207,900.0
2018-03-01 10:43:00,GOOG,1107.3249,1108.32,1107.26,1108.07,2192.0
2018-03-01 10:44:00,GOOG,1105.97,1107.22,1105.97,1107.22,500.0
2018-03-01 10:45:00,GOOG,1105.84,1106.0,1105.0,1105.78,2500.0
2018-03-01 10:46:00,GOOG,1106.1011,1106.19,1105.98,1106.19,752.0
2018-03-01 10:47:00,GOOG,1105.47,1106.77,1105.47,1106.77,1000.0
2018-03-01 10:48:00,GOOG,1103.33,1104.43,1103.33,1104.43,500.0
2018-03-01 10:49:00,GOOG,1103.65,1103.65,1103.24,1103.38,1010.0
2018-03-01 10:50:00,GOOG,1104.105,1104.19,1103.23,1103.46,900.0
2018-03-01 10:51:00,GOOG,1101.83,1103.88,1101.72,1103.88,2700.0
2018-03-01 10:52:00,GOOG,1102.28,1102.28,1101.53,1101.65,600.0
2018-03-01 10:53:00,GOOG,1102.5423,1102.65,1102.43,1102.56,1423.0
2018-03-01 10:54:00,GOOG,1103.0,1103.02,1101.1801,1102.01,1800.0
2018-03-01 10:55:00,GOOG,1103.21,1104.0,1103.21,1103.38,700.0
2018-03-01 10:56:00,GOOG,1101.81,1103.96,1101.57,1103.39,1200.0
2018-03-01 10:57:00,GOOG,1100.3534,1101.29,1100.3534,1101.29,1500.0
2018-03-01 10:58:00,GOOG,1100.05,1100.54,1099.35,1100.54,4056.0
2018-03-01 10:59:00,GOOG,1099.825,1100.08,1099.28,1099.54,1801.0
2018-03-01 11:00:00,GOOG,1097.9,1099.22,1096.5201,1099.22,2106.0
2018-03-01 11:01:00,GOOG,1098.8,1098.92,1097.35,1097.68,2480.0
2018-03-01 11:02:00,GOOG,1099.0801,1099.49,1099.0103,1099.26,2000.0
2018-03-01 11:03:00,GOOG,1097.96,1099.83,1097.77,1099.0801,4358.0
2018-03-01 11:04:00,GOOG,1098.7,1099.31,1097.735,1098.04,2600.0
2018-03-01 11:05:00,GOOG,1099.79,1099.79,1098.37,1099.46,800.0
2018-03-01 11:06:00,GOOG,1100.345,1100.345,1099.66,1099.91,600.0
2018-03-01 11:07:00,GOOG,1100.45,1101.244,1099.565,1100.63,1797.0
2018-03-01 11:08:00,GOOG,1100.3297,1100.3297,1099.51,1100.0003,1446.0
2018-03-01 11:09:00,GOOG,1100.215,1100.7693,1100.21,1100.7693,2150.0
2018-03-01 11:10:00,GOOG,1100.0,1100.46,1099.56,1100.41,1200.0
2018-03-01 11:11:00,GOOG,1098.4,1100.17,1098.4,1100.17,2541.0
2018-03-01 11:12:00,GOOG,1097.85,1098.61,1097.07,1098.57,2100.0
2018-03-01 11:13:00,GOOG,1097.0,1098.55,1096.4311,1097.9243,5613.0
2018-03-01 11:14:00,GOOG,1098.98,1099.51,1097.505,1097.51,2100.0
2018-03-01 11:15:00,GOOG,1098.75,1098.91,1098.05,1098.06,1599.0
2018-03-01 11:16:00,GOOG,1101.475,1101.6311,1099.94,1099.94,1400.0
2018-03-01 11:17:00,GOOG,1100.96,1101.95,1100.96,1101.6524,2607.0
2018-03-01 11:18:00,GOOG,1100.96,1101.12,1100.36,1100.37,1400.0
2018-03-01 11:19:00,GOOG,1101.11,1101.99,1101.04,1101.15,1150.0
2018-03-01 11:20:00,GOOG,1101.5,1101.53,1101.25,1101.25,700.0
2018-03-01 11:21:00,GOOG,1103.45,1103.45,1102.18,1102.18,1700.0
2018-03-01 11:22:00,GOOG,1102.09,1102.93,1101.7407,1102.93,1500.0
2018-03-01 11:23:00,GOOG,1102.02,1102.38,1102.02,1102.38,800.0
2018-03-01 11:24:00,GOOG,1102.48,1102.7,1102.21,1102.29,1000.0
