Date,Ticker,Open,High,Low,Close,Volume
2018-03-01 09:31:00,HTZ,18.21,18.21,18.03,18.11,51253.0
2018-03-01 09:32:00,HTZ,18.42,18.42,18.22,18.22,6087.0
2018-03-01 09:33:00,HTZ,18.2027,18.48,18.1753,18.42,7126.0
2018-03-01 09:34:00,HTZ,18.31,18.38,18.24,18.24,5945.0
2018-03-01 09:35:00,HTZ,18.27,18.36,18.27,18.36,6500.0
2018-03-01 09:36:00,HTZ,18.1,18.245,18.08,18.245,6310.0
2018-03-01 09:37:00,HTZ,18.221,18.32,18.12,18.13,5421.0
2018-03-01 09:38:00,HTZ,18.38,18.38,18.25,18.3,12476.0
2018-03-01 09:39:00,HTZ,18.49,18.54,18.365,18.38,26480.0
2018-03-01 09:40:00,HTZ,18.48,18.53,18.43,18.52,11145.0
2018-03-01 09:41:00,HTZ,18.49,18.49,18.43,18.45,7897.0
2018-03-01 09:42:00,HTZ,18.5856,18.64,18.49,18.5,19667.0
2018-03-01 09:43:00,HTZ,18.62,18.68,18.59,18.59,15513.0
2018-03-01 09:44:00,HTZ,18.54,18.6,18.46,18.6,23648.0
2018-03-01 09:45:00,HTZ,18.35,18.58,18.34,18.56,16550.0
2018-03-01 09:46:00,HTZ,18.3,18.38,18.29,18.32,23420.0
2018-03-01 09:47:00,HTZ,18.22,18.31,18.17,18.3,19505.0
2018-03-01 09:48:00,HTZ,18.26,18.26,18.2,18.23,18100.0
2018-03-01 09:49:00,HTZ,18.28,18.28,18.23,18.27,14039.0
2018-03-01 09:50:00,HTZ,18.28,18.29,18.23,18.29,13702.0
2018-03-01 09:51:00,HTZ,18.34,18.36,18.27,18.29,14759.0
2018-03-01 09:52:00,HTZ,18.39,18.39,18.325,18.325,4600.0
2018-03-01 09:53:00,HTZ,18.31,18.4,18.29,18.3732,20053.0
2018-03-01 09:54:00,HTZ,18.21,18.32,18.21,18.31,12099.0
2018-03-01 09:55:00,HTZ,18.15,18.2,18.12,18.2,19133.0
2018-03-01 09:56:00,HTZ,18.04,18.16,18.04,18.16,19252.0
2018-03-01 09:57:00,HTZ,17.93,18.05,17.901,18.05,23141.0
2018-03-01 09:58:00,HTZ,18.02,18.02,17.93,17.93,10443.0
2018-03-01 09:59:00,HTZ,17.92,18.02,17.92,18.02,8814.0
2018-03-01 10:00:00,HTZ,17.88,17.95,17.825,17.92,7300.0
2018-03-01 10:01:00,HTZ,17.8699,17.88,17.85,17.87,5646.0
2018-03-01 10:02:00,HTZ,17.8101,17.8899,17.8101,17.87,11161.0
2018-03-01 10:03:00,HTZ,17.78,17.82,17.75,17.82,27270.0
2018-03-01 10:04:00,HTZ,17.93,17.93,17.7698,17.7698,28328.0
2018-03-01 10:05:00,HTZ,17.86,17.93,17.84,17.92,15184.0
2018-03-01 10:06:00,HTZ,17.84,17.89,17.774,17.89,19911.0
2018-03-01 10:07:00,HTZ,17.96,17.96,17.841,17.841,10411.0
2018-03-01 10:08:00,HTZ,17.97,17.97,17.94,17.95,16885.0
2018-03-01 10:09:00,HTZ,17.97,18.0,17.965,17.97,7257.0
2018-03-01 10:10:00,HTZ,17.935,17.98,17.9201,17.97,14236.0
2018-03-01 10:11:00,HTZ,17.83,17.92,17.83,17.92,8065.0
2018-03-01 10:12:00,HTZ,17.87,17.87,17.79,17.83,6701.0
2018-03-01 10:13:00,HTZ,17.89,17.89,17.805,17.84,34559.0
2018-03-01 10:14:00,HTZ,17.83,17.93,17.82,17.91,8830.0
2018-03-01 10:15:00,HTZ,17.89,17.91,17.79,17.82,13605.0
2018-03-01 10:16:00,HTZ,17.81,17.92,17.78,17.9,14954.0
2018-03-01 10:17:00,HTZ,17.86,17.91,17.78,17.82,16784.0
2018-03-01 10:18:00,HTZ,17.89,17.92,17.86,17.86,4900.0
2018-03-01 10:19:00,HTZ,17.89,17.92,17.88,17.91,16100.0
2018-03-01 10:20:00,HTZ,17.91,17.91,17.835,17.9,13600.0
2018-03-01 10:21:00,HTZ,17.93,17.93,17.9,17.92,3600.0
2018-03-01 10:22:00,HTZ,17.89,17.94,17.89,17.93,26885.0
2018-03-01 10:23:00,HTZ,17.88,17.925,17.88,17.89,7146.0
2018-03-01 10:24:00,HTZ,17.89,17.92,17.86,17.88,16566.0
2018-03-01 10:25:00,HTZ,17.86,17.9,17.86,17.9,12654.0
2018-03-01 10:26:00,HTZ,17.89,17.89,17.82,17.86,17582.0
2018-03-01 10:27:00,HTZ,17.93,17.93,17.87,17.89,3860.0
2018-03-01 10:28:00,HTZ,17.935,17.935,17.91,17.91,16601.0
2018-03-01 10:29:00,HTZ,17.88,17.93,17.88,17.92,6630.0
2018-03-01 10:30:00,HTZ,17.91,17.91,17.86,17.88,13722.0
2018-03-01 10:31:00,HTZ,18.0633,18.0633,17.91,17.92,22472.0
2018-03-01 10:32:00,HTZ,18.06,18.07,18.04,18.0586,5526.0
2018-03-01 10:33:00,HTZ,18.16,18.21,18.06,18.06,12967.0
2018-03-01 10:34:00,HTZ,18.15,18.18,18.11,18.17,17716.0
2018-03-01 10:35:00,HTZ,18.1709,18.19,18.09,18.13,14554.0
2018-03-01 10:36:00,HTZ,18.16,18.2,18.1383,18.1925,15118.0
2018-03-01 10:37:00,HTZ,18.0801,18.17,18.0801,18.14,9835.0
2018-03-01 10:38:00,HTZ,18.09,18.1,18.06,18.095,12500.0
2018-03-01 10:39:00,HTZ,18.07,18.1,18.07,18.09,5734.0
2018-03-01 10:40:00,HTZ,18.0,18.05,18.0,18.05,11955.0
2018-03-01 10:41:00,HTZ,17.955,18.0,17.9401,18.0,12919.0
2018-03-01 10:42:00,HTZ,17.845,17.96,17.845,17.95,16145.0
2018-03-01 10:43:00,HTZ,17.9,17.9,17.82,17.845,17040.0
2018-03-01 10:44:00,HTZ,17.8401,17.89,17.82,17.89,16172.0
2018-03-01 10:45:00,HTZ,17.77,17.84,17.75,17.84,46869.0
2018-03-01 10:46:00,HTZ,17.78,17.81,17.75,17.7799,26446.0
2018-03-01 10:47:00,HTZ,17.81,17.83,17.7701,17.7701,4881.0
2018-03-01 10:48:00,HTZ,17.785,17.82,17.78,17.8,10353.0
2018-03-01 10:49:00,HTZ,17.77,17.79,17.75,17.78,49544.0
2018-03-01 10:50:00,HTZ,17.77,17.83,17.75,17.79,15202.0
2018-03-01 10:51:00,HTZ,17.75,17.76,17.75,17.76,46279.0
2018-03-01 10:52:00,HTZ,17.75,17.78,17.75,17.75,8623.0
2018-03-01 10:53:00,HTZ,17.76,17.78,17.75,17.7563,13436.0
2018-03-01 10:54:00,HTZ,17.79,17.79,17.76,17.76,3800.0
2018-03-01 10:55:00,HTZ,17.78,17.8499,17.78,17.8,11516.0
2018-03-01 10:56:00,HTZ,17.79,17.8,17.76,17.8,20893.0
2018-03-01 10:57:00,HTZ,17.79,17.8,17.79,17.795,9224.0
2018-03-01 10:58:00,HTZ,17.7895,17.805,17.78,17.79,9800.0
2018-03-01 10:59:00,HTZ,17.76,17.81,17.76,17.79,8083.0
2018-03-01 11:00:00,HTZ,17.75,17.77,17.75,17.76,19016.0
2018-03-01 11:01:00,HTZ,17.8001,17.81,17.75,17.75,15785.0
2018-03-01 11:02:00,HTZ,17.86,17.86,17.8,17.8,5526.0
2018-03-01 11:03:00,HTZ,17.83,17.86,17.78,17.86,18390.0
2018-03-01 11:04:00,HTZ,17.8,17.86,17.79,17.83,12906.0
2018-03-01 11:05:00,HTZ,17.82,17.82,17.79,17.8001,3300.0
2018-03-01 11:06:00,HTZ,17.835,17.84,17.82,17.82,2900.0
2018-03-01 11:07:00,HTZ,17.82,17.84,17.81,17.83,3400.0
2018-03-01 11:08:00,HTZ,17.84,17.84,17.803,17.81,7329.0
2018-03-01 11:09:00,HTZ,17.85,17.8502,17.83,17.85,3899.0
2018-03-01 11:10:00,HTZ,17.86,17.86,17.85,17.85,600.0
2018-03-01 11:11:00,HTZ,17.8,17.85,17.795,17.85,11916.0
2018-03-01 11:12:00,HTZ,17.83,17.84,17.809,17.82,8000.0
2018-03-01 11:13:00,HTZ,17.8,17.8298,17.79,17.8298,4300.0
2018-03-01 11:14:00,HTZ,17.811,17.82,17.7901,17.8,4600.0
2018-03-01 11:15:00,HTZ,17.83,17.83,17.79,17.82,4900.0
2018-03-01 11:16:00,HTZ,17.97,17.97,17.83,17.83,13300.0
2018-03-01 11:17:00,HTZ,17.97,17.99,17.96,17.98,7227.0
2018-03-01 11:18:00,HTZ,17.95,17.98,17.94,17.95,5900.0
2018-03-01 11:19:00,HTZ,17.99,17.99,17.95,17.95,5305.0
2018-03-01 11:20:00,HTZ,18.05,18.05,18.0,18.0,18873.0
2018-03-01 11:21:00,HTZ,18.03,18.0562,18.02,18.05,22195.0
2018-03-01 11:22:00,HTZ,18.0,18.03,17.98,18.0201,13453.0
2018-03-01 11:23:00,HTZ,17.99,18.01,17.985,18.0,3482.0
2018-03-01 11:24:00,HTZ,17.98,18.0,17.98,18.0,3300.0
2018-03-01 11:25:00,HTZ,17.97,17.98,17.91,17.98,10624.0
2018-03-01 11:26:00,HTZ,17.9,17.98,17.9,17.97,8500.0
2018-03-01 11:27:00,HTZ,17.83,17.89,17.83,17.89,13146.0
2018-03-01 11:28:00,HTZ,17.755,17.84,17.755,17.83,27478.0
2018-03-01 11:29:00,HTZ,17.82,17.83,17.755,17.76,20835.0
2018-03-01 11:30:00,HTZ,17.815,17.82,17.78,17.8,10226.0
2018-03-01 11:31:00,HTZ,17.82,17.83,17.79,17.8101,16826.0
2018-03-01 11:32:00,HTZ,17.81,17.85,17.81,17.82,7951.0
2018-03-01 11:33:00,HTZ,17.89,17.89,17.815,17.82,5000.0
2018-03-01 11:34:00,HTZ,17.89,17.9,17.87,17.9,4473.0
2018-03-01 11:35:00,HTZ,17.86,17.9,17.86,17.89,8012.0
2018-03-01 11:36:00,HTZ,17.825,17.88,17.82,17.8698,4902.0
2018-03-01 11:37:00,HTZ,17.79,17.82,17.78,17.82,14116.0
2018-03-01 11:38:00,HTZ,17.81,17.81,17.8,17.8,1700.0
2018-03-01 11:39:00,HTZ,17.805,17.83,17.8,17.82,2200.0
2018-03-01 11:40:00,HTZ,17.85,17.85,17.8,17.8,8870.0
2018-03-01 11:41:00,HTZ,17.88,17.89,17.86,17.86,4500.0
2018-03-01 11:42:00,HTZ,17.9,17.905,17.87,17.88,5680.0
2018-03-01 11:43:00,HTZ,17.915,17.915,17.87,17.9,5200.0
2018-03-01 11:44:00,HTZ,17.925,17.94,17.9106,17.92,13603.0
2018-03-01 11:45:00,HTZ,17.95,17.95,17.93,17.93,2200.0
2018-03-01 11:46:00,HTZ,17.945,17.95,17.92,17.95,6224.0
2018-03-01 11:47:00,HTZ,17.985,18.0,17.95,17.95,14480.0
2018-03-01 11:48:00,HTZ,17.96,17.99,17.945,17.98,4000.0
2018-03-01 11:49:00,HTZ,17.95,17.99,17.93,17.97,21942.0
2018-03-01 11:50:00,HTZ,17.97,17.97,17.96,17.96,650.0
2018-03-01 11:51:00,HTZ,17.91,17.95,17.91,17.95,5503.0
2018-03-01 11:52:00,HTZ,17.88,17.92,17.865,17.91,5000.0
2018-03-01 11:53:00,HTZ,17.92,17.92,17.89,17.89,2332.0
2018-03-01 11:54:00,HTZ,17.95,17.96,17.91,17.9201,6124.0
2018-03-01 11:55:00,HTZ,17.95,18.0,17.95,17.97,4017.0
2018-03-01 11:56:00,HTZ,17.97,17.97,17.95,17.96,5079.0
2018-03-01 11:57:00,HTZ,17.99,18.0,17.97,17.97,13400.0
2018-03-01 11:58:00,HTZ,17.96,18.0,17.9599,17.99,3445.0
2018-03-01 11:59:00,HTZ,17.92,17.96,17.901,17.96,5200.0
2018-03-01 12:00:00,HTZ,17.95,17.98,17.94,17.94,3006.0
2018-03-01 12:01:00,HTZ,17.95,17.96,17.94,17.9576,12457.0
2018-03-01 12:02:00,HTZ,17.98,17.98,17.94,17.94,9534.0
2018-03-01 12:03:00,HTZ,17.94,17.995,17.94,17.99,14488.0
2018-03-01 12:04:00,HTZ,17.92,17.94,17.91,17.94,9012.0
2018-03-01 12:05:00,HTZ,17.92,17.93,17.91,17.93,10034.0
2018-03-01 12:06:00,HTZ,17.92,17.92,17.9,17.91,1200.0
2018-03-01 12:07:00,HTZ,17.9566,17.96,17.94,17.94,8500.0
2018-03-01 12:08:00,HTZ,17.97,17.98,17.95,17.95,900.0
2018-03-01 12:09:00,HTZ,17.97,17.99,17.96,17.98,2817.0
2018-03-01 12:10:00,HTZ,18.0501,18.08,17.965,17.97,25540.0
2018-03-01 12:11:00,HTZ,18.06,18.06,18.03,18.05,5290.0
2018-03-01 12:12:00,HTZ,18.061,18.09,18.06,18.06,3504.0
2018-03-01 12:13:00,HTZ,18.065,18.07,18.05,18.0614,7234.0
2018-03-01 12:14:00,HTZ,18.09,18.11,18.08,18.08,5500.0
2018-03-01 12:15:00,HTZ,18.12,18.17,18.11,18.11,28048.0
2018-03-01 12:16:00,HTZ,18.16,18.16,18.13,18.13,800.0
2018-03-01 12:17:00,HTZ,18.13,18.145,18.12,18.14,11006.0
2018-03-01 12:18:00,HTZ,18.1,18.14,18.1,18.14,4247.0
2018-03-01 12:19:00,HTZ,18.12,18.12,18.09,18.095,2255.0
2018-03-01 12:20:00,HTZ,18.09,18.11,18.09,18.11,3101.0
2018-03-01 12:21:00,HTZ,18.07,18.08,18.06,18.08,6700.0
2018-03-01 12:22:00,HTZ,18.03,18.07,18.03,18.07,2706.0
2018-03-01 12:23:00,HTZ,18.04,18.0501,18.03,18.03,6589.0
2018-03-01 12:24:00,HTZ,18.035,18.07,18.035,18.06,3395.0
2018-03-01 12:25:00,HTZ,18.04,18.05,18.04,18.04,2400.0
2018-03-01 12:26:00,HTZ,18.02,18.04,18.01,18.04,4603.0
2018-03-01 12:27:00,HTZ,18.0125,18.03,18.0001,18.0075,7818.0
2018-03-01 12:28:00,HTZ,17.97,18.01,17.97,18.01,3515.0
2018-03-01 12:29:00,HTZ,17.95,17.97,17.95,17.97,12506.0
2018-03-01 12:30:00,HTZ,17.91,17.95,17.91,17.95,12251.0
2018-03-01 12:31:00,HTZ,17.9,17.91,17.86,17.9,10407.0
2018-03-01 12:32:00,HTZ,17.96,17.96,17.88,17.89,4500.0
2018-03-01 12:33:00,HTZ,17.96,17.98,17.95,17.96,4317.0
2018-03-01 12:34:00,HTZ,17.94,17.97,17.94,17.96,4610.0
2018-03-01 12:35:00,HTZ,17.94,17.96,17.935,17.94,2000.0
2018-03-01 12:36:00,HTZ,17.92,17.951,17.9122,17.94,11856.0
2018-03-01 12:37:00,HTZ,17.95,17.95,17.925,17.935,2706.0
2018-03-01 12:38:00,HTZ,17.92,17.95,17.92,17.95,5012.0
2018-03-01 12:39:00,HTZ,17.92,17.92,17.9,17.91,4701.0
2018-03-01 12:40:00,HTZ,17.94,17.94,17.905,17.92,5400.0
2018-03-01 12:41:00,HTZ,17.92,17.96,17.92,17.95,4163.0
2018-03-01 12:42:00,HTZ,17.97,17.99,17.93,17.93,6000.0
2018-03-01 12:43:00,HTZ,18.01,18.02,17.9799,17.9799,6400.0
2018-03-01 12:44:00,HTZ,18.01,18.01,18.0,18.0,3596.0
2018-03-01 12:45:00,HTZ,17.97,18.02,17.97,18.02,4006.0
2018-03-01 12:46:00,HTZ,17.94,17.95,17.94,17.95,3503.0
2018-03-01 12:47:00,HTZ,17.915,17.94,17.915,17.9301,3484.0
2018-03-01 12:48:00,HTZ,17.96,17.96,17.91,17.91,1219.0
2018-03-01 12:49:00,HTZ,17.945,17.97,17.94,17.97,2000.0
2018-03-01 12:50:00,HTZ,17.96,17.98,17.945,17.95,3903.0
2018-03-01 12:51:00,HTZ,17.91,17.97,17.91,17.97,9630.0
2018-03-01 12:52:00,HTZ,17.86,17.92,17.86,17.92,8800.0
2018-03-01 12:53:00,HTZ,17.855,17.9,17.855,17.87,6226.0
2018-03-01 12:54:00,HTZ,17.84,17.87,17.84,17.855,2850.0
2018-03-01 12:55:00,HTZ,17.84,17.85,17.82,17.84,25616.0
2018-03-01 12:56:00,HTZ,17.809,17.84,17.8,17.84,15344.0
2018-03-01 12:57:00,HTZ,17.78,17.81,17.78,17.8099,16862.0
2018-03-01 12:58:00,HTZ,17.83,17.83,17.7801,17.79,24863.0
2018-03-01 12:59:00,HTZ,17.8299,17.83,17.8,17.81,5119.0
2018-03-01 13:00:00,HTZ,17.83,17.86,17.81,17.823,9800.0
2018-03-01 13:01:00,HTZ,17.8,17.84,17.8,17.81,7103.0
2018-03-01 13:02:00,HTZ,17.82,17.82,17.79,17.81,7084.0
2018-03-01 13:03:00,HTZ,17.81,17.81,17.795,17.81,13006.0
2018-03-01 13:04:00,HTZ,17.7986,17.82,17.7986,17.8,6700.0
2018-03-01 13:05:00,HTZ,17.81,17.81,17.78,17.79,7294.0
2018-03-01 13:06:00,HTZ,17.8,17.82,17.795,17.82,10200.0
2018-03-01 13:07:00,HTZ,17.81,17.81,17.78,17.8,8759.0
2018-03-01 13:08:00,HTZ,17.866,17.866,17.82,17.82,5000.0
2018-03-01 13:09:00,HTZ,17.83,17.88,17.83,17.87,7506.0
2018-03-01 13:10:00,HTZ,17.82,17.83,17.79,17.83,17924.0
2018-03-01 13:11:00,HTZ,17.81,17.82,17.79,17.82,16535.0
2018-03-01 13:12:00,HTZ,17.8,17.82,17.79,17.82,18508.0
2018-03-01 13:13:00,HTZ,17.8,17.8,17.77,17.8,15241.0
2018-03-01 13:14:00,HTZ,17.82,17.82,17.79,17.8,4734.0
2018-03-01 13:15:00,HTZ,17.83,17.85,17.8,17.83,7803.0
2018-03-01 13:16:00,HTZ,17.82,17.83,17.81,17.83,3400.0
2018-03-01 13:17:00,HTZ,17.81,17.82,17.8,17.82,5803.0
2018-03-01 13:18:00,HTZ,17.82,17.82,17.8,17.8,6019.0
2018-03-01 13:19:00,HTZ,17.81,17.82,17.81,17.81,3470.0
2018-03-01 13:20:00,HTZ,17.8,17.81,17.78,17.81,6306.0
2018-03-01 13:21:00,HTZ,17.78,17.79,17.76,17.79,5567.0
2018-03-01 13:22:00,HTZ,17.79,17.79,17.78,17.78,628.0
2018-03-01 13:23:00,HTZ,17.81,17.81,17.78,17.79,4700.0
2018-03-01 13:24:00,HTZ,17.79,17.81,17.79,17.81,3509.0
2018-03-01 13:25:00,HTZ,17.79,17.8,17.78,17.8,1100.0
2018-03-01 13:26:00,HTZ,17.79,17.81,17.78,17.79,4530.0
2018-03-01 13:27:00,HTZ,17.78,17.79,17.77,17.7899,5700.0
2018-03-01 13:28:00,HTZ,17.82,17.83,17.77,17.78,13902.0
2018-03-01 13:29:00,HTZ,17.82,17.85,17.81,17.82,16920.0
2018-03-01 13:30:00,HTZ,17.79,17.83,17.79,17.82,5627.0
2018-03-01 13:31:00,HTZ,17.79,17.79,17.77,17.785,4196.0
2018-03-01 13:32:00,HTZ,17.79,17.8,17.782,17.79,1879.0
2018-03-01 13:33:00,HTZ,17.765,17.79,17.76,17.79,12582.0
2018-03-01 13:34:00,HTZ,17.75,17.77,17.75,17.7652,25352.0
2018-03-01 13:35:00,HTZ,17.75,17.76,17.75,17.755,10829.0
2018-03-01 13:36:00,HTZ,17.75,17.76,17.75,17.755,7804.0
2018-03-01 13:37:00,HTZ,17.7581,17.76,17.75,17.76,20360.0
2018-03-01 13:38:00,HTZ,17.755,17.76,17.75,17.755,15200.0
2018-03-01 13:39:00,HTZ,17.76,17.76,17.75,17.755,8395.0
2018-03-01 13:40:00,HTZ,17.76,17.76,17.75,17.75,12318.0
2018-03-01 13:41:00,HTZ,17.7501,17.77,17.75,17.75,30489.0
2018-03-01 13:42:00,HTZ,17.76,17.77,17.74,17.755,26029.0
2018-03-01 13:43:00,HTZ,17.835,17.85,17.7665,17.7665,26078.0
2018-03-01 13:44:00,HTZ,17.78,17.83,17.77,17.83,11549.0
2018-03-01 13:45:00,HTZ,17.76,17.79,17.745,17.79,5900.0
2018-03-01 13:46:00,HTZ,17.77,17.77,17.74,17.75,19920.0
2018-03-01 13:47:00,HTZ,17.76,17.76,17.75,17.75,4990.0
2018-03-01 13:48:00,HTZ,17.7,17.767,17.7,17.765,25178.0
2018-03-01 13:49:00,HTZ,17.7,17.71,17.7,17.7,24028.0
2018-03-01 13:50:00,HTZ,17.71,17.71,17.7,17.7099,6215.0
2018-03-01 13:51:00,HTZ,17.64,17.7,17.64,17.7,83136.0
2018-03-01 13:52:00,HTZ,17.69,17.69,17.615,17.64,19786.0
2018-03-01 13:53:00,HTZ,17.66,17.68,17.65,17.68,2800.0
2018-03-01 13:54:00,HTZ,17.7,17.71,17.66,17.66,5950.0
2018-03-01 13:55:00,HTZ,17.63,17.69,17.63,17.69,3500.0
2018-03-01 13:56:00,HTZ,17.64,17.66,17.62,17.6317,21104.0
2018-03-01 13:57:00,HTZ,17.65,17.69,17.65,17.65,22200.0
2018-03-01 13:58:00,HTZ,17.5266,17.665,17.4925,17.65,181957.0
2018-03-01 13:59:00,HTZ,17.5786,17.58,17.54,17.54,6100.0
2018-03-01 14:00:00,HTZ,17.48,17.58,17.48,17.58,6380.0
2018-03-01 14:01:00,HTZ,17.48,17.48,17.45,17.48,14393.0
2018-03-01 14:02:00,HTZ,17.44,17.51,17.44,17.4799,15845.0
2018-03-01 14:03:00,HTZ,17.445,17.47,17.43,17.43,17258.0
2018-03-01 14:04:00,HTZ,17.47,17.48,17.45,17.46,6300.0
2018-03-01 14:05:00,HTZ,17.57,17.58,17.48,17.48,22521.0
2018-03-01 14:06:00,HTZ,17.585,17.61,17.58,17.58,19900.0
2018-03-01 14:07:00,HTZ,17.54,17.5842,17.54,17.58,15300.0
2018-03-01 14:08:00,HTZ,17.4699,17.53,17.465,17.53,18500.0
2018-03-01 14:09:00,HTZ,17.47,17.5,17.45,17.45,16500.0
2018-03-01 14:10:00,HTZ,17.46,17.4788,17.44,17.47,19111.0
2018-03-01 14:11:00,HTZ,17.45,17.47,17.43,17.46,16064.0
2018-03-01 14:12:00,HTZ,17.43,17.45,17.4,17.45,22720.0
2018-03-01 14:13:00,HTZ,17.405,17.4252,17.39,17.42,15300.0
2018-03-01 14:14:00,HTZ,17.35,17.41,17.35,17.41,11188.0
2018-03-01 14:15:00,HTZ,17.3,17.35,17.28,17.35,11168.0
2018-03-01 14:16:00,HTZ,17.24,17.29,17.24,17.29,12963.0
2018-03-01 14:17:00,HTZ,17.2348,17.25,17.23,17.25,5900.0
2018-03-01 14:18:00,HTZ,17.319,17.319,17.2325,17.2325,12812.0
2018-03-01 14:19:00,HTZ,17.38,17.38,17.28,17.29,10699.0
2018-03-01 14:20:00,HTZ,17.41,17.42,17.385,17.385,6271.0
2018-03-01 14:21:00,HTZ,17.4279,17.43,17.42,17.42,1700.0
2018-03-01 14:22:00,HTZ,17.42,17.43,17.4,17.42,30000.0
2018-03-01 14:23:00,HTZ,17.33,17.42,17.33,17.42,25510.0
2018-03-01 14:24:00,HTZ,17.3,17.33,17.285,17.33,21542.0
2018-03-01 14:25:00,HTZ,17.27,17.3,17.265,17.29,3341.0
2018-03-01 14:26:00,HTZ,17.29,17.29,17.25,17.27,7391.0
2018-03-01 14:27:00,HTZ,17.29,17.3,17.28,17.3,3500.0
2018-03-01 14:28:00,HTZ,17.44,17.44,17.3,17.3,35053.0
2018-03-01 14:29:00,HTZ,17.42,17.45,17.41,17.45,7324.0
2018-03-01 14:30:00,HTZ,17.43,17.44,17.41,17.42,5321.0
2018-03-01 14:31:00,HTZ,17.4448,17.47,17.435,17.45,6135.0
2018-03-01 14:32:00,HTZ,17.3998,17.445,17.3998,17.445,4402.0
2018-03-01 14:33:00,HTZ,17.38,17.4,17.38,17.4,2512.0
2018-03-01 14:34:00,HTZ,17.44,17.45,17.39,17.39,3300.0
2018-03-01 14:35:00,HTZ,17.48,17.48,17.45,17.4726,3400.0
2018-03-01 14:36:00,HTZ,17.435,17.47,17.435,17.47,8110.0
2018-03-01 14:37:00,HTZ,17.415,17.44,17.41,17.435,5680.0
2018-03-01 14:38:00,HTZ,17.46,17.46,17.42,17.42,2100.0
2018-03-01 14:39:00,HTZ,17.46,17.4734,17.46,17.46,3828.0
