Date,Ticker,Open,High,Low,Close,Volume
2018-03-01 09:31:00,NTDOY,56.12,56.46,55.74,55.74,10331.0
2018-03-01 09:32:00,NTDOY,56.3,56.3,56.3,56.3,100.0
2018-03-01 09:33:00,NTDOY,56.3,56.3,56.3,56.3,119.0
2018-03-01 09:34:00,NTDOY,56.1739,56.3,56.1739,56.3,340.0
2018-03-01 09:35:00,NTDOY,56.3,56.31,56.21,56.282,5681.0
2018-03-01 09:36:00,NTDOY,56.332,56.332,56.3,56.31,1200.0
2018-03-01 09:37:00,NTDOY,56.32,56.332,56.32,56.332,1100.0
2018-03-01 09:39:00,NTDOY,56.32,56.32,56.32,56.32,1270.0
2018-03-01 09:41:00,NTDOY,56.0284,56.32,56.0284,56.32,3199.0
2018-03-01 09:42:00,NTDOY,56.02,56.02,56.02,56.02,500.0
2018-03-01 09:43:00,NTDOY,56.185,56.185,56.185,56.185,200.0
2018-03-01 09:44:00,NTDOY,56.03,56.03,56.0233,56.0233,1065.0
2018-03-01 09:45:00,NTDOY,56.03,56.13,56.03,56.13,390.0
2018-03-01 09:46:00,NTDOY,56.03,56.03,56.03,56.03,110.0
2018-03-01 09:50:00,NTDOY,56.28,56.28,56.28,56.28,100.0
2018-03-01 09:51:00,NTDOY,56.06,56.12,56.06,56.12,1100.0
2018-03-01 09:53:00,NTDOY,56.06,56.06,56.06,56.06,500.0
2018-03-01 09:55:00,NTDOY,56.05,56.05,56.05,56.05,400.0
2018-03-01 09:56:00,NTDOY,55.96,56.0,55.96,56.0,2300.0
2018-03-01 09:57:00,NTDOY,56.0,56.0,56.0,56.0,300.0
2018-03-01 09:58:00,NTDOY,55.83,55.83,55.83,55.83,500.0
2018-03-01 10:00:00,NTDOY,55.89,56.0,55.84,56.0,1630.0
2018-03-01 10:01:00,NTDOY,55.91,55.935,55.91,55.935,1290.0
2018-03-01 10:02:00,NTDOY,55.87,56.0,55.87,56.0,800.0
2018-03-01 10:03:00,NTDOY,55.83,55.83,55.83,55.83,917.0
2018-03-01 10:04:00,NTDOY,55.88,55.88,55.87,55.87,2300.0
2018-03-01 10:08:00,NTDOY,55.98,55.98,55.88,55.88,2600.0
2018-03-01 10:09:00,NTDOY,55.98,55.98,55.88,55.88,332.0
2018-03-01 10:16:00,NTDOY,55.94,55.94,55.94,55.94,1117.0
2018-03-01 10:17:00,NTDOY,55.93,55.96,55.93,55.93,600.0
2018-03-01 10:19:00,NTDOY,55.93,55.93,55.93,55.93,400.0
2018-03-01 10:21:00,NTDOY,55.88,55.92,55.88,55.92,769.0
2018-03-01 10:22:00,NTDOY,55.89,55.89,55.89,55.89,300.0
2018-03-01 10:23:00,NTDOY,55.96,55.96,55.89,55.89,350.0
2018-03-01 10:24:00,NTDOY,55.904,55.904,55.904,55.904,200.0
2018-03-01 10:25:00,NTDOY,55.85,55.9025,55.84,55.89,3073.0
2018-03-01 10:26:00,NTDOY,55.86,55.86,55.85,55.85,940.0
2018-03-01 10:27:00,NTDOY,55.95,55.96,55.95,55.96,900.0
2018-03-01 10:28:00,NTDOY,56.0,56.0,55.96,55.96,1621.0
2018-03-01 10:29:00,NTDOY,56.05,56.05,55.9674,56.0,2900.0
2018-03-01 10:30:00,NTDOY,56.03,56.03,56.02,56.02,1000.0
2018-03-01 10:32:00,NTDOY,56.06,56.06,56.06,56.06,600.0
2018-03-01 10:33:00,NTDOY,56.1,56.1,56.1,56.1,610.0
2018-03-01 10:34:00,NTDOY,56.11,56.11,56.11,56.11,100.0
2018-03-01 10:35:00,NTDOY,55.9674,55.9674,55.9674,55.9674,200.0
2018-03-01 10:37:00,NTDOY,56.165,56.18,56.165,56.18,800.0
2018-03-01 10:38:00,NTDOY,56.19,56.19,56.12,56.12,774.0
2018-03-01 10:39:00,NTDOY,56.1,56.1,56.1,56.1,600.0
2018-03-01 10:40:00,NTDOY,56.1725,56.1725,56.1725,56.1725,100.0
2018-03-01 10:42:00,NTDOY,56.17,56.17,56.17,56.17,600.0
2018-03-01 10:43:00,NTDOY,56.19,56.2,56.19,56.19,2600.0
2018-03-01 10:44:00,NTDOY,56.18,56.185,56.07,56.185,1400.0
2018-03-01 10:49:00,NTDOY,56.16,56.16,56.12,56.12,389.0
2018-03-01 10:50:00,NTDOY,56.1224,56.136,56.1224,56.136,600.0
2018-03-01 10:51:00,NTDOY,56.12,56.1224,56.12,56.12,1600.0
2018-03-01 10:52:00,NTDOY,56.0,56.12,56.0,56.1,850.0
2018-03-01 10:54:00,NTDOY,56.085,56.085,56.085,56.085,100.0
2018-03-01 11:00:00,NTDOY,56.15,56.15,56.0825,56.0825,2920.0
2018-03-01 11:01:00,NTDOY,56.12,56.15,56.03,56.15,1826.0
2018-03-01 11:03:00,NTDOY,56.077,56.077,56.077,56.077,300.0
2018-03-01 11:04:00,NTDOY,56.11,56.11,56.084,56.084,1000.0
2018-03-01 11:05:00,NTDOY,55.98,55.98,55.98,55.98,800.0
2018-03-01 11:12:00,NTDOY,56.01,56.01,56.01,56.01,520.0
2018-03-01 11:13:00,NTDOY,55.96,55.96,55.96,55.96,170.0
2018-03-01 11:14:00,NTDOY,55.96,56.06,55.96,55.96,830.0
2018-03-01 11:17:00,NTDOY,55.96,56.06,55.92,55.93,4200.0
2018-03-01 11:21:00,NTDOY,56.025,56.025,56.025,56.025,200.0
2018-03-01 11:22:00,NTDOY,56.0,56.0,56.0,56.0,200.0
2018-03-01 11:24:00,NTDOY,56.03,56.03,56.03,56.03,400.0
2018-03-01 11:28:00,NTDOY,55.92,55.92,55.92,55.92,500.0
2018-03-01 11:29:00,NTDOY,55.9449,55.9449,55.9449,55.9449,700.0
2018-03-01 11:31:00,NTDOY,55.88,55.88,55.88,55.88,570.0
2018-03-01 11:33:00,NTDOY,55.8812,55.8812,55.8812,55.8812,102.0
2018-03-01 11:42:00,NTDOY,55.94,55.94,55.94,55.94,100.0
2018-03-01 11:43:00,NTDOY,55.9,55.9,55.9,55.9,100.0
2018-03-01 11:47:00,NTDOY,55.94,55.94,55.93,55.93,1218.0
2018-03-01 11:49:00,NTDOY,55.96,55.96,55.96,55.96,100.0
2018-03-01 11:52:00,NTDOY,55.94,55.94,55.94,55.94,200.0
2018-03-01 11:56:00,NTDOY,55.99,55.99,55.99,55.99,200.0
