Date,Open,High,Low,Close,Adj Close,Volume
2017-07-14,14.940000,15.500000,14.400000,15.220000,15.220000,10542700
2017-07-17,15.200000,16.209999,14.920000,15.750000,15.750000,14625000
2017-07-18,15.740000,16.375000,15.130000,16.110001,16.110001,14528900
2017-07-19,16.049999,17.700001,15.840000,17.530001,17.530001,14764400
2017-07-20,17.150000,17.440001,16.260000,16.680000,16.680000,13174300
2017-07-21,16.549999,16.719999,15.460000,15.800000,15.800000,8712300
2017-07-24,15.800000,16.379999,15.440000,16.000000,16.000000,5930000
2017-07-25,16.020000,16.955999,15.930000,16.410000,16.410000,7704000
2017-07-26,16.629999,16.900000,16.150000,16.650000,16.650000,5714900
2017-07-27,16.690001,17.620001,16.590000,17.370001,17.370001,7580000
2017-07-28,17.389000,17.813999,17.084999,17.340000,17.340000,6339900
2017-07-31,16.030001,16.090000,13.610000,13.670000,13.670000,25471100
2017-08-01,13.500000,14.720000,13.160000,14.490000,14.490000,16350000
2017-08-02,14.430000,14.630000,13.030000,13.070000,13.070000,9330500
2017-08-03,13.110000,13.440000,12.700000,12.980000,12.980000,6674100
2017-08-04,13.000000,14.430000,13.000000,14.320000,14.320000,11511800
2017-08-07,14.210000,15.310000,13.910000,15.240000,15.240000,8757700
2017-08-08,15.350000,15.610000,14.125000,14.280000,14.280000,14412900
2017-08-09,14.750000,17.990000,14.700000,17.570000,17.570000,28838000
2017-08-10,17.570000,18.596001,17.070000,18.400000,18.400000,17778400
2017-08-11,18.049999,18.900000,17.660000,18.650000,18.650000,13813700
2017-08-14,18.889999,19.760000,18.580000,19.580000,19.580000,11964700
2017-08-15,19.440001,20.490000,18.840000,20.180000,20.180000,11397700
2017-08-16,20.250000,20.459999,18.549999,18.889999,18.889999,11128800
2017-08-17,18.770000,19.629999,18.320000,18.510000,18.510000,9213300
2017-08-18,18.430000,18.438999,16.879999,16.959999,16.959999,12040100
2017-08-21,17.049999,17.760000,17.030001,17.360001,17.360001,7049200
2017-08-22,17.410000,18.250000,17.360001,18.240000,18.240000,5880000
2017-08-23,18.110001,18.620001,17.780001,18.080000,18.080000,5981200
2017-08-24,18.100000,18.809999,17.840000,18.690001,18.690001,5115100
2017-08-25,18.870001,19.000000,16.625000,17.219999,17.219999,16865100
2017-08-28,17.139999,18.610001,17.080000,18.309999,18.309999,8662800
2017-08-29,18.040001,19.000000,17.990000,18.920000,18.920000,6097500
2017-08-30,18.940001,20.190001,18.700001,20.129999,20.129999,6501700
2017-08-31,20.129999,21.850000,20.129999,21.740000,21.740000,9719400
2017-09-01,21.809999,22.910000,19.809999,20.740000,20.740000,16252500
2017-09-05,20.459999,20.790001,19.709999,20.450001,20.450001,7650300
2017-09-06,20.540001,21.600000,20.350000,21.370001,21.370001,8876000
2017-09-07,21.650000,22.629999,21.590000,22.500000,22.500000,8006600
2017-09-08,22.299999,23.219999,21.830000,23.180000,23.180000,7143500
2017-09-11,23.320000,24.000000,22.080000,23.570000,23.570000,10290200
2017-09-12,23.510000,24.219999,23.250000,23.600000,23.600000,7717200
2017-09-13,23.540001,24.129999,23.350000,23.930000,23.930000,5099500
2017-09-14,22.549999,22.919001,20.900000,20.969999,20.969999,13559700
2017-09-15,21.040001,21.480000,20.209999,20.570000,20.570000,11111000
2017-09-18,20.500000,21.570000,20.389999,21.379999,21.379999,7488400
2017-09-19,21.580000,21.930000,20.980000,21.740000,21.740000,5690400
2017-09-20,21.719999,22.889999,21.719999,22.540001,22.540001,5627500
2017-09-21,22.530001,23.629999,22.309000,23.160000,23.160000,5272800
2017-09-22,22.910000,23.790001,22.700001,23.549999,23.549999,4458300
2017-09-25,23.530001,24.070000,22.610001,22.860001,22.860001,5905100
2017-09-26,22.830000,23.730000,22.826000,23.129999,23.129999,4077700
2017-09-27,23.290001,24.049999,23.000000,23.709999,23.709999,5432300
2017-09-28,23.650000,24.049999,23.410000,23.590000,23.590000,4226700
2017-09-29,23.450001,23.740000,22.350000,22.360001,22.360001,6266400
2017-10-02,22.389999,23.799999,21.850000,23.620001,23.620001,5463900
2017-10-03,23.719999,24.120001,23.190001,23.980000,23.980000,5213300
2017-10-04,23.930000,25.170000,23.924999,24.980000,24.980000,5728000
2017-10-05,25.040001,25.680000,24.299999,24.450001,24.450001,4125100
2017-10-06,24.799999,25.350000,24.520000,25.290001,25.290001,4380500
2017-10-09,25.580000,26.379999,25.350000,25.990000,25.990000,4465300
2017-10-10,26.040001,26.889999,25.440001,26.719999,26.719999,4758200
2017-10-11,26.570000,27.270000,25.900000,26.240000,26.240000,4245900
2017-10-12,26.129999,26.830000,26.010000,26.370001,26.370001,3134500
2017-10-13,26.549999,26.590000,25.600000,26.270000,26.270000,4290500
2017-10-16,26.200001,26.240000,25.520000,25.660000,25.660000,2661500
2017-10-17,25.549999,25.950001,25.330000,25.350000,25.350000,2159000
2017-10-18,25.360001,25.780001,24.834999,25.440001,25.440001,3478800
2017-10-19,25.330000,25.750000,24.150000,24.590000,24.590000,5155100
2017-10-20,24.770000,25.157000,24.264999,24.450001,24.450001,4787900
2017-10-23,24.639999,24.914000,24.100000,24.290001,24.290001,3339900
2017-10-24,24.219999,24.430000,23.879999,24.139999,24.139999,2919900
2017-10-25,23.969999,24.340000,23.250000,24.070000,24.070000,3077100
2017-10-26,24.200001,24.639999,24.020000,24.250000,24.250000,1825100
2017-10-27,24.250000,24.500000,23.730000,24.410000,24.410000,2135000
2017-10-30,24.370001,26.040001,24.200001,24.980000,24.980000,4295700
2017-10-31,24.740000,25.230000,24.590000,24.870001,24.870001,2562800
2017-11-01,25.100000,25.400000,24.198999,24.400000,24.400000,2182200
2017-11-02,24.240000,24.440001,23.750000,23.799999,23.799999,1941900
2017-11-03,23.690001,24.629999,23.590000,24.240000,24.240000,2521200
2017-11-06,24.150000,25.629999,24.000000,25.389999,25.389999,3477800
2017-11-07,24.190001,24.980000,19.900000,20.940001,20.940001,16049300
2017-11-08,20.920000,21.150000,20.302999,20.990000,20.990000,3573200
2017-11-09,20.610001,21.670000,19.240000,20.010000,20.010000,8614500
2017-11-10,22.750000,22.950001,18.510000,19.559999,19.559999,20203800
2017-11-13,18.959999,20.157000,18.500000,19.299999,19.299999,7729500
2017-11-14,19.180000,19.340000,17.370001,17.889999,17.889999,6368800
2017-11-15,17.520000,17.670000,17.035000,17.200001,17.200001,5736100
2017-11-16,17.410000,18.010000,17.049999,17.709999,17.709999,5656000
2017-11-17,17.559999,17.910000,17.450001,17.690001,17.690001,3950600
2017-11-20,17.590000,19.135000,17.511999,19.090000,19.090000,5460000
2017-11-21,19.010000,19.500000,18.350000,18.510000,18.510000,5052200
2017-11-22,18.469999,18.530001,18.020000,18.150000,18.150000,1984800
2017-11-24,18.230000,18.680000,18.030001,18.070000,18.070000,1397200
2017-11-27,18.030001,18.799999,18.000000,18.620001,18.620001,2325300
2017-11-28,18.620001,18.860001,18.180000,18.410000,18.410000,2216700
2017-11-29,18.389999,18.870001,18.250000,18.820000,18.820000,2064800
2017-11-30,18.790001,19.180000,18.490000,18.950001,18.950001,2396900
2017-12-01,18.930000,20.750000,18.900000,20.270000,20.270000,8087800
2017-12-04,20.480000,21.350000,19.855000,19.930000,19.930000,3542100
2017-12-05,19.850000,20.150000,19.260000,19.270000,19.270000,1554800
2017-12-06,19.150000,19.980000,18.920000,19.700001,19.700001,2310300
2017-12-07,19.400000,20.709999,19.260000,20.129999,20.129999,2581000
2017-12-08,20.340000,20.549999,19.969999,20.209999,20.209999,2113000
2017-12-11,20.219999,21.650000,20.160000,21.469999,21.469999,3159700
2017-12-12,21.459999,22.270000,21.400000,21.700001,21.700001,3442600
2017-12-13,21.450001,22.700001,21.329000,21.980000,21.980000,2395600
2017-12-14,21.920000,22.285000,21.160000,21.610001,21.610001,1623400
2017-12-15,21.700001,22.900000,21.691000,22.549999,22.549999,3975800
2017-12-18,22.750000,24.059999,22.740000,23.980000,23.980000,3558800
2017-12-19,23.990000,24.298000,22.770000,22.950001,22.950001,3640000
2017-12-20,23.150000,23.190001,22.360001,22.570000,22.570000,2186000
2017-12-21,22.660000,22.959999,22.469999,22.780001,22.780001,1230700
2017-12-22,22.730000,22.750000,22.320000,22.490000,22.490000,1344700
2017-12-26,22.459999,22.910000,22.379999,22.889999,22.889999,1315000
2017-12-27,22.879999,23.180000,22.235001,22.420000,22.420000,2096800
2017-12-28,22.430000,22.670000,22.120001,22.610001,22.610001,1345400
2017-12-29,22.680000,22.750000,22.080000,22.100000,22.100000,1326900
2018-01-02,22.209999,23.440001,21.900000,23.090000,23.090000,3053100
2018-01-03,23.219999,23.430000,22.770000,23.090000,23.090000,1449600
2018-01-04,23.309999,23.520000,22.799999,23.480000,23.480000,1565900
2018-01-05,23.590000,23.850000,23.010000,23.480000,23.480000,1550200
2018-01-08,23.320000,23.440001,21.750000,23.000000,23.000000,3094100
