Date,Open,High,Low,Close,Adj Close,Volume
18-04-2017,64.269997,64.459999,63.830002,63.860001,62.202568,1695744
19-04-2017,63.669998,63.849998,63.07,63.349998,61.705799,1693980
20-04-2017,62.740002,64.059998,62.700001,63.709999,62.056458,1877648
21-04-2017,62.799999,62.950001,61.869999,62.150002,60.536949,4537934
24-04-2017,63.860001,64.040001,62.91,63.650002,61.998016,3688643
25-04-2017,63.779999,64.019997,63.580002,63.77,62.114902,1850770
26-04-2017,63.450001,63.84,63.200001,63.560001,61.910355,1926560
27-04-2017,63.470001,64.139999,63.27,63.900002,62.241528,1757306
28-04-2017,63.82,64.209999,63.560001,64.18,62.514259,2053421
02-05-2017,64.18,64.489998,63.799999,64.370003,62.699333,1570186
03-05-2017,64.449997,64.449997,63.869999,64.190002,62.524002,1487128
04-05-2017,64.519997,65.629997,64.370003,65.5,63.799999,2424412
05-05-2017,63.889999,65.18,63.73,65.010002,65.010002,2510171
08-05-2017,65.239998,65.269997,64.849998,65.199997,65.199997,1811540
09-05-2017,65.419998,66.32,65.230003,66.129997,66.129997,2345868
10-05-2017,66.099998,66.529999,65.809998,66.230003,66.230003,1736672
11-05-2017,66.410004,67.110001,66.199997,66.730003,66.730003,2176077
12-05-2017,66.699997,67.199997,66.379997,67.120003,67.120003,1743996
15-05-2017,67.120003,67.239998,66.68,67.089996,67.089996,1295521
16-05-2017,67.169998,67.75,67.010002,67.550003,67.550003,1744865
17-05-2017,67.650002,67.669998,66.540001,66.870003,66.870003,1903745
18-05-2017,66.989998,67.07,64.739998,65,65,3268525
19-05-2017,65,66.269997,64.919998,65.849998,65.849998,2537842
22-05-2017,65.889999,66.190002,65.379997,66.190002,66.190002,1279538
23-05-2017,65.870003,67,65.779999,66.849998,66.849998,1681911
24-05-2017,66.18,66.730003,66.18,66.650002,66.650002,1244283
25-05-2017,67,67.349998,66.620003,67.019997,67.019997,1124865
26-05-2017,66.82,66.93,66.410004,66.550003,66.550003,1356222
29-05-2017,66.400002,66.709999,66.379997,66.650002,66.650002,695136
30-05-2017,66.230003,66.519997,65.919998,66.230003,66.230003,1339594
31-05-2017,66.400002,67.029999,66.080002,66.080002,66.080002,2185897
01-06-2017,66.25,67.239998,66.199997,66.870003,66.870003,1412234
02-06-2017,67.389999,67.529999,67.129997,67.32,67.32,1183628
05-06-2017,67.129997,67.43,67.099998,67.139999,67.139999,702670
06-06-2017,66.809998,67.18,66.540001,66.800003,66.800003,1279022
07-06-2017,66.580002,67.800003,66.410004,67.230003,67.230003,1700079
08-06-2017,66.830002,67.300003,66.489998,66.639999,66.639999,1658669
09-06-2017,66.699997,67.540001,66.470001,66.910004,66.910004,1394358
12-06-2017,66.650002,66.790001,65.980003,66.309998,66.309998,1455229
13-06-2017,66.5,66.699997,66.169998,66.699997,66.699997,1459551
14-06-2017,66.589996,67.559998,66.519997,66.599998,66.599998,1697310
15-06-2017,66.470001,66.830002,66.18,66.690002,66.690002,1688036
16-06-2017,66.839996,67.75,66.830002,67.43,67.43,2761887
19-06-2017,67.800003,68.559998,67.57,67.57,67.57,2005619
20-06-2017,67.949997,69.360001,67.75,68.540001,68.540001,2012825
21-06-2017,68.349998,68.349998,67.529999,68.309998,68.309998,1874620
22-06-2017,68.330002,68.410004,67.57,67.650002,67.650002,1602268
23-06-2017,67.410004,67.540001,66.669998,67.480003,67.480003,1411167
26-06-2017,68.080002,69.519997,68.080002,69.440002,69.440002,3134850
27-06-2017,69.449997,69.449997,67.93,67.93,67.93,2201505
28-06-2017,67.93,68.529999,67.349998,67.589996,67.589996,2001084
29-06-2017,67.82,67.970001,66.32,66.379997,66.379997,2544311
30-06-2017,66.279999,67.080002,65.809998,65.809998,65.809998,2282862
03-07-2017,66,66.849998,65.970001,66.68,66.68,1408040
04-07-2017,66.300003,66.769997,66.050003,66.410004,66.410004,1054662
05-07-2017,66.300003,66.790001,66,66.43,66.43,1619754
06-07-2017,66.330002,66.489998,64.82,65.43,65.43,2370138
07-07-2017,65.400002,65.699997,65.209999,65.580002,65.580002,1063270
10-07-2017,65.839996,65.93,64.970001,65.75,65.75,1077824
11-07-2017,65.68,65.809998,64.599998,64.599998,64.599998,1498580
12-07-2017,64.739998,66.040001,64.650002,65.68,65.68,1708071
13-07-2017,65.790001,66.349998,65.410004,66.080002,66.080002,1289311
14-07-2017,66.239998,66.360001,65.629997,65.940002,65.940002,991014
17-07-2017,66.010002,66.110001,65.699997,65.830002,65.830002,808010
18-07-2017,65.889999,66.059998,65.18,65.300003,65.300003,1296129
19-07-2017,65.660004,66.040001,65.529999,65.970001,65.970001,1030134
20-07-2017,66.290001,66.43,65.540001,65.93,65.93,1274599
21-07-2017,65.669998,65.959999,64.470001,64.650002,64.650002,2863847
24-07-2017,64.800003,64.830002,63.84,64.050003,64.050003,1598445
25-07-2017,64.25,64.809998,64.239998,64.349998,64.349998,1676292
26-07-2017,64.419998,64.980003,64.269997,64.400002,64.400002,1340392
27-07-2017,64.199997,66.120003,63.91,64.75,64.75,2474089
28-07-2017,63.900002,64.050003,62.860001,63.650002,63.650002,2483369
31-07-2017,63.349998,63.720001,63.02,63.09,63.09,1557499
01-08-2017,63.970001,63.970001,62.52,63.130001,63.130001,2045832
02-08-2017,63.150002,63.630001,63,63.450001,63.450001,1698954
03-08-2017,63.509998,64.760002,63.279999,64.68,64.68,2086837
04-08-2017,64.510002,67.169998,64.440002,67.050003,67.050003,2792796
07-08-2017,67.050003,67.580002,66.919998,67.559998,67.559998,2501037
08-08-2017,67.559998,67.559998,66.870003,67.199997,67.199997,1761416
09-08-2017,66.849998,67.050003,66.260002,66.629997,66.629997,1924613
10-08-2017,66.550003,66.550003,65.339996,65.489998,65.489998,1705488
11-08-2017,65.449997,65.800003,64.57,64.919998,64.919998,1669339
14-08-2017,66.870003,66.900002,65.529999,66.419998,66.419998,2087970
15-08-2017,67.800003,68.400002,67.110001,67.110001,67.110001,2106554
16-08-2017,67.489998,67.650002,67.110001,67.110001,67.110001,1420625
17-08-2017,66.839996,67.260002,66.57,66.57,66.57,1319062
18-08-2017,66.019997,66.190002,65.5,66.190002,66.190002,1713210
21-08-2017,66.050003,66.610001,65.900002,66.5,66.5,1338350
22-08-2017,66.870003,67,66.459999,66.830002,66.830002,886066
23-08-2017,66.5,67.129997,66.470001,66.769997,66.769997,1262117
24-08-2017,66.910004,67.169998,66.489998,66.5,66.5,861044
25-08-2017,66.389999,66.830002,66.07,66.699997,66.699997,1402872
28-08-2017,66.370003,66.480003,65.949997,66.190002,66.190002,763441
29-08-2017,65.629997,66.25,65.279999,66.099998,66.099998,1204028
30-08-2017,66.290001,66.379997,66.010002,66.199997,66.199997,789729
31-08-2017,65.75,66.379997,65.550003,66.150002,66.150002,1879538
01-09-2017,66,66.639999,65.779999,65.82,65.82,1445088
04-09-2017,65.339996,65.910004,65.339996,65.519997,65.519997,639246
05-09-2017,65.75,66.360001,65.739998,66.120003,66.120003,1270318
06-09-2017,65.800003,67.349998,65.510002,66.879997,66.879997,2243948
07-09-2017,67.199997,67.309998,66.809998,66.809998,66.809998,1815966
08-09-2017,66.629997,67.529999,66.580002,67.449997,67.449997,1120493
11-09-2017,67.699997,68.470001,67.699997,68.400002,68.400002,1463768
12-09-2017,68.419998,68.580002,67.879997,68.050003,68.050003,1284074
13-09-2017,68.050003,68.059998,67.599998,67.919998,67.919998,1370953
14-09-2017,67.779999,68.269997,67.650002,68,68,1319253
15-09-2017,67.980003,68.269997,66.959999,67.220001,67.220001,5521434
18-09-2017,67.459999,67.650002,66.980003,67.080002,67.080002,989843
19-09-2017,66.629997,66.940002,66.129997,66.610001,66.610001,1337483
20-09-2017,66.389999,67,66.389999,66.43,66.43,1933722
21-09-2017,66.449997,66.57,65.980003,66.419998,66.419998,1229031
22-09-2017,66.480003,67.010002,66.269997,66.699997,66.699997,1403460
25-09-2017,66.559998,66.910004,66.529999,66.669998,66.669998,1093789
26-09-2017,66.800003,66.800003,66.379997,66.489998,66.489998,1327277
27-09-2017,66.769997,66.769997,65.769997,65.779999,65.779999,1762157
28-09-2017,65.699997,65.809998,65.330002,65.800003,65.800003,1348109
29-09-2017,65.709999,66.370003,65.660004,66.370003,66.370003,1818297
02-10-2017,66.300003,66.730003,66,66.730003,66.730003,1158308
03-10-2017,66.919998,67.209999,66.650002,66.940002,66.940002,883709
04-10-2017,67.07,68.25,66.940002,68.129997,68.129997,2000858
05-10-2017,68.160004,68.730003,68.010002,68.5,68.5,1348566
06-10-2017,68.610001,68.629997,68.129997,68.32,68.32,1018830
09-10-2017,68.550003,69.230003,68.519997,69.110001,69.110001,1085824
10-10-2017,68.889999,69.099998,68.669998,68.830002,68.830002,994677
11-10-2017,69.199997,69.290001,68.639999,69.099998,69.099998,1144679
12-10-2017,69.279999,69.290001,68.879997,69.239998,69.239998,758502
13-10-2017,69.300003,69.449997,68.889999,68.889999,68.889999,1371314
16-10-2017,68.839996,69.379997,68.839996,69.349998,69.349998,1258425
17-10-2017,70.800003,71,69.440002,70.699997,70.699997,2884509
18-10-2017,70.870003,72,70.669998,71.059998,71.059998,2456980
19-10-2017,71,71.099998,70.199997,70.5,70.5,1633606
20-10-2017,70.5,70.599998,69.949997,70.290001,70.290001,1870263
23-10-2017,70.510002,70.82,70.230003,70.32,70.32,990232
24-10-2017,70.099998,70.620003,69.559998,69.599998,69.599998,1243062
25-10-2017,69.519997,69.889999,68.510002,68.660004,68.660004,1628836
26-10-2017,68.839996,69.720001,68.790001,69.639999,69.639999,1738960
27-10-2017,70,71.040001,69.959999,70,70,1808579
30-10-2017,69.910004,69.989998,69.330002,69.459999,69.459999,1267814
31-10-2017,69.900002,70.190002,69.510002,70.139999,70.139999,1370429
01-11-2017,70.510002,70.769997,70.260002,70.260002,70.260002,1315008
02-11-2017,70.260002,70.739998,69.699997,69.980003,69.980003,1280151
03-11-2017,70.099998,70.550003,69.639999,70.529999,70.529999,1242528
06-11-2017,70.5,70.82,70.330002,70.400002,70.400002,1094076
07-11-2017,70.5,70.5,69.510002,69.620003,69.620003,1382455
08-11-2017,69.620003,70.029999,69.260002,69.440002,69.440002,1396505
09-11-2017,69.510002,69.860001,69.139999,69.470001,69.470001,1450018
10-11-2017,69.57,69.75,68.849998,68.959999,68.959999,1324294
13-11-2017,69.18,69.669998,68.660004,69.230003,69.230003,1480594
14-11-2017,69.589996,69.589996,68.550003,68.790001,68.790001,1242176
15-11-2017,68.5,69.970001,68.5,68.68,68.68,2096019
16-11-2017,68.879997,69.43,68.720001,69.230003,69.230003,1073705
17-11-2017,69.370003,69.540001,68.68,68.919998,68.919998,1404691
20-11-2017,68.830002,69.43,68.75,69.110001,69.110001,1058845
21-11-2017,69.129997,69.540001,68.790001,69.25,69.25,1308013
22-11-2017,69.230003,70.43,69.220001,69.489998,69.489998,1370913
23-11-2017,69.220001,70.389999,69.220001,70.25,70.25,1316542
24-11-2017,71,71.540001,70.68,70.790001,70.790001,1983813
27-11-2017,70.860001,71.379997,70.43,70.489998,70.489998,1025849
28-11-2017,70.739998,71.660004,70.349998,71.379997,71.379997,1233334
29-11-2017,71.699997,71.730003,71.18,71.43,71.43,1130361
30-11-2017,71.269997,71.690002,70.919998,70.919998,70.919998,2142966
01-12-2017,70.970001,71,69.690002,69.790001,69.790001,1991507
04-12-2017,70.099998,70.150002,69.279999,69.620003,69.620003,1717735
05-12-2017,69.489998,70.349998,69.489998,70.120003,70.120003,1345597
06-12-2017,69.879997,71.309998,69.739998,70.809998,70.809998,1619461
07-12-2017,70.709999,71.199997,70.610001,70.830002,70.830002,1277204
08-12-2017,70.839996,70.959999,70.169998,70.940002,70.940002,1746756
11-12-2017,70.839996,70.970001,70.459999,70.830002,70.830002,1181254
12-12-2017,70.830002,71.580002,70.410004,71.540001,71.540001,1455467
13-12-2017,71.25,71.650002,70.900002,71.110001,71.110001,1062008
14-12-2017,71.169998,71.389999,70.650002,70.730003,70.730003,1345142
15-12-2017,70.620003,71.290001,70.300003,71.199997,71.199997,3059853
18-12-2017,71.529999,72.129997,71.370003,71.82,71.82,1715887
19-12-2017,71.650002,71.970001,70.860001,70.919998,70.919998,998457
20-12-2017,70.809998,70.980003,69.959999,70.169998,70.169998,1350092
21-12-2017,70.099998,70.75,69.730003,70.610001,70.610001,1030777
22-12-2017,70.519997,70.989998,70.449997,70.599998,70.599998,708869
27-12-2017,70.599998,70.910004,70.110001,70.75,70.75,719626
28-12-2017,70.519997,70.730003,70.080002,70.139999,70.139999,804235
29-12-2017,70.019997,70.540001,69.900002,69.949997,69.949997,1041534
02-01-2018,69.949997,70.139999,68.769997,68.970001,68.970001,1495846
03-01-2018,68.970001,69.440002,68.269997,69.43,69.43,1423283
04-01-2018,69.790001,70.589996,69.510002,70.459999,70.459999,1439421
05-01-2018,70.410004,71.779999,70.349998,71.75,71.75,1579299
08-01-2018,71.489998,71.769997,71.010002,71.269997,71.269997,1185901
09-01-2018,71.099998,71.370003,71.019997,71.169998,71.169998,1108316
10-01-2018,70.900002,71,68.849998,69.040001,69.040001,2722519
11-01-2018,69.510002,70.080002,69.18,69.440002,69.440002,1670419
12-01-2018,69.57,69.699997,69.190002,69.589996,69.589996,1038899
15-01-2018,69.599998,69.660004,69.169998,69.169998,69.169998,1087250
16-01-2018,69.400002,69.449997,68.559998,68.75,68.75,1607117
17-01-2018,68.75,69.360001,68.610001,69.120003,69.120003,1522721
18-01-2018,69.190002,69.5,69.010002,69.419998,69.419998,1529157
19-01-2018,69.620003,70.550003,69.489998,70.389999,70.389999,1884594
22-01-2018,70.32,70.809998,69.900002,70.589996,70.589996,1212476
23-01-2018,71,71.129997,70.629997,71,71,1155448
24-01-2018,70.989998,71.059998,70.220001,70.220001,70.220001,1108054
25-01-2018,70.190002,70.540001,69.150002,69.5,69.5,1555255
26-01-2018,69.5,70.18,69.5,69.860001,69.860001,1094126
29-01-2018,69.800003,69.889999,69.160004,69.160004,69.160004,1052216
30-01-2018,69,69.370003,68.669998,68.970001,68.970001,1536814
31-01-2018,69.339996,69.599998,68.860001,69.459999,69.459999,1708700
01-02-2018,69.730003,70.410004,69.25,69.339996,69.339996,1955013
02-02-2018,68.910004,69.099998,68.300003,68.5,68.5,1763233
05-02-2018,68.129997,68.400002,67.07,67.239998,67.239998,2074609
06-02-2018,65.730003,66.949997,64.730003,65.629997,65.629997,3806605
07-02-2018,66.5,67.160004,65.550003,67.160004,67.160004,2616636
08-02-2018,66.480003,66.779999,64.900002,65.120003,65.120003,2518077
09-02-2018,64.690002,65.269997,63.650002,63.790001,63.790001,3077936
12-02-2018,64.360001,65.080002,63.849998,64.360001,64.360001,2221932
13-02-2018,64.43,64.989998,63.75,63.880001,63.880001,1591607
14-02-2018,64.349998,65.160004,63.43,64.260002,64.260002,2229770
15-02-2018,64,64.339996,63.23,64.120003,64.120003,2458798
16-02-2018,65,65.949997,64.349998,65.489998,65.489998,2924587
19-02-2018,65.360001,65.489998,64.400002,64.470001,64.470001,1426815
20-02-2018,64.209999,64.769997,64.209999,64.510002,64.510002,1958983
21-02-2018,64.220001,64.790001,64.010002,64.709999,64.709999,1268195
