Date,Open,High,Low,Close,Volume
21-02-2017,31.25,31.25,30.450001,30.85,1199900
22-02-2017,30.799999,31.4,30.65,31.35,1540500
23-02-2017,31.25,31.450001,31.049999,31.35,1276800
24-02-2017,31.1,31.450001,30.950001,31.4,1136500
27-02-2017,31.25,31.5,31.030001,31.450001,1773100
28-02-2017,31.15,31.5,30.950001,31.35,3963500
01-03-2017,31.5,31.549999,29.299999,30.4,3872500
02-03-2017,30.25,30.6,29.75,29.75,1812000
03-03-2017,29.700001,29.799999,29.1,29.4,2638700
06-03-2017,29.4,29.65,29.200001,29.299999,1125400
07-03-2017,29.299999,29.65,29.25,29.450001,1231200
08-03-2017,29.5,29.9,29.35,29.549999,1057700
09-03-2017,29.450001,29.9,29.4,29.549999,1118000
10-03-2017,29.700001,30.200001,29.65,30.15,1483200
13-03-2017,30.15,30.65,29.950001,30.4,1909100
14-03-2017,30.35,30.83,30.25,30.549999,1575700
15-03-2017,30,30.379999,29.549999,30.1,1187700
16-03-2017,30.1,30.4,30,30.200001,1015000
17-03-2017,30.299999,30.700001,30.299999,30.6,1758200
20-03-2017,30.549999,31.15,30.549999,30.6,946800
21-03-2017,30.75,31,30.15,30.15,828100
22-03-2017,30.049999,30.5,29.950001,30.299999,843100
23-03-2017,30.4,30.700001,30.200001,30.200001,853900
24-03-2017,30.4,30.98,30.299999,30.85,1721900
27-03-2017,30.35,30.950001,30.25,30.799999,1437200
28-03-2017,30.700001,30.75,30.25,30.549999,1312500
29-03-2017,30.549999,31,30.4,30.950001,1383500
30-03-2017,30.9,31.25,30.700001,31.15,1648900
31-03-2017,31.200001,31.6,31,31.450001,1754100
03-04-2017,31.85,32.099998,31.5,31.85,2423800
04-04-2017,31.9,32.049999,31.549999,31.549999,1867000
05-04-2017,31.75,31.799999,30.879999,31,1225900
06-04-2017,30.950001,31,30.35,30.799999,932100
07-04-2017,30.700001,30.9,30.25,30.35,1099000
10-04-2017,30.549999,30.700001,30.1,30.65,782500
11-04-2017,30.6,30.85,30.35,30.700001,712200
12-04-2017,30.549999,30.83,30.1,30.299999,1122100
13-04-2017,30.35,30.6,29.950001,30.200001,1097400
17-04-2017,30.450001,30.700001,30.299999,30.700001,582600
18-04-2017,30.6,30.700001,30.200001,30.5,630200
19-04-2017,30.549999,30.700001,30.23,30.4,723200
20-04-2017,30.6,31.450001,30.5,30.950001,1963300
21-04-2017,31,31.200001,30.6,30.9,986500
24-04-2017,31.200001,31.200001,30.450001,30.700001,1428500
25-04-2017,30.85,31.299999,30.85,31,836500
26-04-2017,31,31.4,30.85,31.200001,1091800
27-04-2017,31.200001,31.25,30.549999,30.700001,773900
28-04-2017,30.700001,30.700001,30,30.299999,1364500
01-05-2017,30.450001,30.549999,29.700001,29.799999,1273300
02-05-2017,29.75,30.049999,29.58,30.049999,1054900
03-05-2017,29.85,30.16,29.75,30.1,832000
04-05-2017,30.15,30.15,29.299999,29.4,1239900
05-05-2017,29.450001,29.629999,29,29.1,1308000
08-05-2017,29.299999,29.370001,28.5,28.799999,1890200
09-05-2017,29.299999,30.1,28.75,28.9,3060200
10-05-2017,28.799999,28.9,27.4,27.950001,2811300
11-05-2017,27.950001,28.049999,27.4,27.5,1439800
12-05-2017,27.5,27.5,26.700001,26.9,2004600
15-05-2017,27,27,25.9,26.450001,2560900
16-05-2017,26.6,26.85,25.5,25.75,2325900
17-05-2017,25.5,25.6,24.549999,24.6,1970900
18-05-2017,24.549999,24.75,24.299999,24.5,1664500
19-05-2017,24.450001,25.549999,24.450001,25.299999,2109900
22-05-2017,25.299999,25.6,24.9,25,1872200
23-05-2017,25.049999,25.299999,24.6,24.65,1326800
24-05-2017,24.700001,24.700001,23.450001,23.5,3260900
25-05-2017,23.549999,23.85,23.129999,23.4,2740200
26-05-2017,23.450001,25.200001,23.35,24.700001,3361300
30-05-2017,24.5,24.6,23.299999,23.35,2393300
31-05-2017,23.35,23.549999,22.35,22.5,3609200
01-06-2017,22.4,23.799999,22.35,23.450001,2711000
02-06-2017,23.75,24.85,23.700001,24.799999,4177900
05-06-2017,24.65,25.58,24.450001,25,3884400
06-06-2017,24.799999,25.049999,24,24.4,3404200
07-06-2017,24.450001,24.799999,23.75,23.75,2669700
08-06-2017,23.700001,23.85,23.200001,23.65,1598400
09-06-2017,23.6,23.799999,23.25,23.299999,1946600
12-06-2017,23.4,23.75,23.33,23.5,1674100
13-06-2017,23.6,24.4,23.6,24.25,1608700
14-06-2017,24.549999,24.6,24.1,24.200001,1109500
15-06-2017,24,24.26,23.780001,24.049999,841200
16-06-2017,23.950001,24.700001,23.75,24.65,1856600
19-06-2017,24.700001,25.049999,24.620001,24.75,1700200
20-06-2017,24.549999,24.6,23.25,23.6,2579000
21-06-2017,23.549999,23.6,22.6,23.049999,1970400
22-06-2017,22.85,23.08,22.15,23.049999,3216700
23-06-2017,23.1,23.75,22.5,23.6,2376400
26-06-2017,23.5,23.780001,23.25,23.549999,1595100
27-06-2017,23.6,23.950001,23.200001,23.35,1159800
28-06-2017,23.5,24.200001,23.5,23.9,1399500
29-06-2017,23.9,24,23.299999,23.65,1035400
30-06-2017,23.700001,23.700001,22.65,22.75,2173200
03-07-2017,22.9,23.35,22.799999,23.200001,837100
05-07-2017,23.25,23.6,22.25,22.450001,1898400
06-07-2017,22.299999,22.299999,21.450001,21.65,2055900
07-07-2017,21.6,22.25,21.25,21.950001,1467400
10-07-2017,21.85,22,21.450001,21.5,1303600
11-07-2017,21.5,22.4,21.5,22.299999,1072700
12-07-2017,22.4,22.4,21.25,21.4,1590500
13-07-2017,21.299999,22.299999,21.299999,22.15,976000
14-07-2017,22.1,22.129999,21.780001,21.9,876500
17-07-2017,21.25,21.25,19.65,19.700001,6244500
18-07-2017,19.700001,20.5,19.700001,20.1,3941600
19-07-2017,19.9,20.450001,19.799999,19.85,3338900
20-07-2017,19.950001,21.030001,19.9,20.6,2531800
21-07-2017,20.549999,20.85,20.18,20.35,1275900
24-07-2017,20.4,20.799999,20.25,20.5,1575800
25-07-2017,20.5,21,20.5,20.85,1361200
26-07-2017,20.85,21.200001,20.700001,21.049999,1625200
27-07-2017,21.15,21.15,20.5,20.700001,1887900
28-07-2017,20.549999,20.75,20.450001,20.5,1347600
31-07-2017,20.6,20.700001,20.25,20.4,1546300
01-08-2017,20.450001,20.9,20.299999,20.799999,2154100
02-08-2017,15.8,16.049999,15.15,15.2,16902600
03-08-2017,15.2,15.25,14.8,15.1,5685500
04-08-2017,15.65,16.65,15.5,16.25,6601500
07-08-2017,16.200001,16.450001,16.049999,16.1,3080400
08-08-2017,16.1,16.450001,16.1,16.15,2354700
09-08-2017,16,16.1,15.45,15.5,2464200
10-08-2017,15.45,15.5,14.4,14.45,3385100
11-08-2017,14.4,14.55,13.65,14.05,3632700
14-08-2017,14.3,14.45,13.5,13.6,3170300
15-08-2017,13.7,13.85,12.9,13.25,3685900
16-08-2017,13.35,13.75,13.15,13.3,2570400
17-08-2017,13.3,13.9,13.15,13.15,3273400
18-08-2017,13.1,13.2,12.05,13,7120400
21-08-2017,13,13.15,12.43,13.05,4052100
22-08-2017,13.15,13.45,12.53,12.85,2990500
23-08-2017,12.75,12.8,12.4,12.55,2670300
24-08-2017,12.55,13.38,12.5,12.8,2144800
25-08-2017,12.95,13.25,12.75,12.9,1975900
28-08-2017,13.05,13.25,12.75,13.05,3423200
29-08-2017,12.85,12.95,12.45,12.85,3025800
30-08-2017,12.8,13.5,12.65,13.45,3282100
31-08-2017,13.45,13.7,13.25,13.4,2360500
01-09-2017,13.2,14.35,13.2,14.15,3232100
05-09-2017,14.2,14.58,14.05,14.5,5523700
06-09-2017,14.5,14.6,14.15,14.4,2983800
07-09-2017,14.4,14.6,13.73,13.8,7727700
08-09-2017,13.5,13.85,13.05,13.35,2155200
11-09-2017,13.55,14.4,13.5,14.1,2330000
12-09-2017,14,14.53,14,14.2,2416900
13-09-2017,14.25,15.35,14.15,15.2,3644300
14-09-2017,15.2,16.35,15.2,16.049999,7200000
15-09-2017,16.1,17.129999,16.1,16.950001,6673200
18-09-2017,17.200001,17.65,16.200001,16.65,4188400
19-09-2017,16.700001,16.700001,15.5,15.65,3901700
20-09-2017,15.75,16.25,15.2,15.35,2925100
21-09-2017,15.45,15.85,15.1,15.8,2596600
22-09-2017,15.8,16,15.4,15.9,1654200
25-09-2017,15.75,16.15,15.05,15.15,4648900
26-09-2017,15.2,15.75,15.1,15.4,1821200
27-09-2017,15.5,15.73,15.03,15.5,2161400
28-09-2017,15.35,15.35,14.75,15,3100000
29-09-2017,14.85,15,14.25,14.7,3384900
02-10-2017,15,15.15,14.45,14.7,1971300
03-10-2017,14.75,15.95,14.75,15.9,3292700
04-10-2017,15.9,16.049999,15.5,15.8,1395900
05-10-2017,16.1,16.5,15.68,16.049999,1880700
06-10-2017,15.95,16.110001,15.1,15.2,2856400
09-10-2017,15.2,15.2,13.83,14,6326400
10-10-2017,14.15,14.3,13.65,13.85,3450100
11-10-2017,13.85,14.15,13.55,13.75,2672100
12-10-2017,13.9,13.95,13.35,13.85,2278200
13-10-2017,13.75,14.05,13.75,13.75,1126200
16-10-2017,13.7,14.1,13.65,13.75,1284200
17-10-2017,13.85,14,13.6,13.75,1322700
18-10-2017,13.7,14.05,13.55,13.6,2508700
19-10-2017,13.55,14.3,13.5,14.25,2266100
20-10-2017,14.35,14.55,13.95,14,2068900
23-10-2017,14,14.35,13.95,14.15,1155000
24-10-2017,14.15,14.4,14,14.3,1258500
25-10-2017,14.65,14.75,14,14.05,1687800
26-10-2017,14.1,14.95,14.1,14.7,2540500
27-10-2017,14.65,14.95,14.3,14.75,1594800
30-10-2017,14.7,14.85,13.75,13.9,3914800
31-10-2017,13.8,14.3,13.8,13.9,2305400
01-11-2017,14.1,14.1,13.1,13.45,3739000
02-11-2017,13.3,13.35,12.7,12.85,3653500
03-11-2017,12.95,13.05,11.8,11.9,5829500
06-11-2017,12.05,12.35,11.45,12.2,6636600
07-11-2017,11.85,12.9,11.25,12.3,8396300
08-11-2017,12.05,12.25,11.65,11.8,4517000
09-11-2017,11.75,12,11.35,11.4,4525500
10-11-2017,11.45,11.6,10.9,11,4079500
13-11-2017,11.15,11.7,10.8,11.65,4071000
14-11-2017,11.8,12.25,11.5,12.2,3242900
15-11-2017,12.25,12.7,11.9,12.55,3617900
16-11-2017,12.6,12.95,12.3,12.45,2675000
17-11-2017,12.5,13.15,12.4,12.95,2876100
20-11-2017,12.8,12.9,12.3,12.75,2042800
21-11-2017,12.85,12.95,12.5,12.7,1624500
22-11-2017,12.6,13.33,12.5,13.2,2501200
24-11-2017,13.1,14.05,13.1,13.85,1739500
27-11-2017,14,15,13.93,14.9,4000000
28-11-2017,14.95,16.4,14.4,16.15,7535200
29-11-2017,16.299999,16.4,15,15.4,4241000
30-11-2017,15.65,15.65,14.05,14.25,5277700
01-12-2017,14.05,14.3,13.64,14,2264400
04-12-2017,14.15,14.65,14.05,14.3,2218500
05-12-2017,14.65,14.9,14.3,14.45,3167700
06-12-2017,14.9,15,14.15,14.25,3827900
07-12-2017,14.15,14.5,14.05,14.35,1931200
08-12-2017,14.4,14.7,14.2,14.65,1900000
11-12-2017,14.6,15.45,14.6,15.25,3132000
12-12-2017,15.65,16,15.15,15.25,3308800
13-12-2017,15.35,15.35,14.63,15.15,2695800
14-12-2017,15.2,15.8,15.2,15.8,2384100
15-12-2017,15.75,15.9,14.9,15.1,4412600
18-12-2017,15.1,15.4,14.35,15.25,3668800
19-12-2017,15.25,15.35,15,15.25,1497600
20-12-2017,15.3,15.3,14.8,14.85,2260900
21-12-2017,15.1,15.6,15.05,15.4,2867300
22-12-2017,15.4,15.5,14.7,14.9,2645000
26-12-2017,14.8,14.95,14.13,14.4,3501200
27-12-2017,14.35,14.4,14,14.1,2019800
28-12-2017,14.05,14.9,14,14.85,2506100
29-12-2017,14.85,15.43,14.75,15.1,2653400
02-01-2018,15.2,15.65,14.9,15.4,2257200
03-01-2018,15.45,15.5,14.9,15,1631000
04-01-2018,15,15.1,14.35,14.45,2141000
05-01-2018,14.5,14.56,14.05,14.1,2009000
08-01-2018,14.3,14.35,13.65,13.8,2347400
09-01-2018,13.75,14,13.55,13.9,2004800
10-01-2018,13.6,14.25,13.55,13.95,2682200
11-01-2018,13.9,14.15,13.75,14.1,2149000
12-01-2018,14.15,14.7,13.95,14.45,4656800
16-01-2018,14.5,14.6,13.61,13.65,2262800
17-01-2018,13.7,13.95,13.66,13.75,1023800
18-01-2018,13.75,13.8,13.35,13.4,1968200
19-01-2018,13.35,13.45,13.1,13.2,1314600
22-01-2018,13.25,13.4,13.05,13.25,1981400
23-01-2018,13.35,13.7,13.15,13.4,1734500
24-01-2018,13.4,13.65,13.1,13.2,1724800
25-01-2018,13.25,13.3,13,13.15,1175900
26-01-2018,13.15,13.2,12.4,12.85,3575000
29-01-2018,12.8,12.95,12.65,12.85,2045200
